board_event_id,meeting_date,meeting_year,meeting_kind,meeting_date_source,resolution_number,event_type,role,firm_id,firm_name,firm_name_raw,person_id,person_name,person_name_raw,seat_holder_type,entity_name_raw,represents_id,replaces_id,replaces_name_raw,board_decision_date,term_years,term_end_year,adoption,doc_node_key,doc_type,doc_url,doc_sha256,excerpt
BE3a94adac96a6-3-1,2010-04-23,2010,ordinaire,document,3,appointment,administrateur,F4afe0c6318,HAYETT,Hayett,Pce50f0c438,Younes BOUCHOUCHA,Younes BOUCHOUCHA,person,,,,,,,2012,adopted_unanimously,hayett-2009,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agohc_HAYETT_290410.pdf,f5df58c3c68e23ffd2e42a0dd780f7b3a094170a335b2da38cd374a30b8c6323,": L’Assemblée Générale Ordinaire décide de nommer la société PGI HOLDING et Monsieur Taoufik CHERIF en qualité d’administrateurs pour une durée de trois ans expirant lors de l’Assemblée Générale Ordinaire qui aura à statuer sur les états financiers de l’exercice 2012. En conséquence, la composition du conseil d’administration sera comme suit : Administrateur Echéance du mandat, qui prendra fin lor"
BE3a94adac96a6-3-2,2010-04-23,2010,ordinaire,document,3,appointment,administrateur,F4afe0c6318,HAYETT,Hayett,P3b003237fc,Rachid BEN JEMIA,Rachid BEN JEMIA,person,,,,,,,2012,adopted_unanimously,hayett-2009,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agohc_HAYETT_290410.pdf,f5df58c3c68e23ffd2e42a0dd780f7b3a094170a335b2da38cd374a30b8c6323,": L’Assemblée Générale Ordinaire décide de nommer la société PGI HOLDING et Monsieur Taoufik CHERIF en qualité d’administrateurs pour une durée de trois ans expirant lors de l’Assemblée Générale Ordinaire qui aura à statuer sur les états financiers de l’exercice 2012. En conséquence, la composition du conseil d’administration sera comme suit : Administrateur Echéance du mandat, qui prendra fin lor"
BE3a94adac96a6-3-3,2010-04-23,2010,ordinaire,document,3,appointment,administrateur,F4afe0c6318,HAYETT,Hayett,P195a713c35,Adel GRAR,Adel GRAR,person,,,,,,,2012,adopted_unanimously,hayett-2009,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agohc_HAYETT_290410.pdf,f5df58c3c68e23ffd2e42a0dd780f7b3a094170a335b2da38cd374a30b8c6323,": L’Assemblée Générale Ordinaire décide de nommer la société PGI HOLDING et Monsieur Taoufik CHERIF en qualité d’administrateurs pour une durée de trois ans expirant lors de l’Assemblée Générale Ordinaire qui aura à statuer sur les états financiers de l’exercice 2012. En conséquence, la composition du conseil d’administration sera comme suit : Administrateur Echéance du mandat, qui prendra fin lor"
BE3a94adac96a6-3-4,2010-04-23,2010,ordinaire,document,3,appointment,administrateur,F4afe0c6318,HAYETT,Hayett,P1acf339749,Mohamed MATHLOUTHI,Mohamed MATHLOUTHI,person,,,,,,,2012,adopted_unanimously,hayett-2009,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agohc_HAYETT_290410.pdf,f5df58c3c68e23ffd2e42a0dd780f7b3a094170a335b2da38cd374a30b8c6323,": L’Assemblée Générale Ordinaire décide de nommer la société PGI HOLDING et Monsieur Taoufik CHERIF en qualité d’administrateurs pour une durée de trois ans expirant lors de l’Assemblée Générale Ordinaire qui aura à statuer sur les états financiers de l’exercice 2012. En conséquence, la composition du conseil d’administration sera comme suit : Administrateur Echéance du mandat, qui prendra fin lor"
BE676a483ecf47-2-0,2010-05-14,2010,ordinaire,document,2,appointment,administrateur,Ff609f4a8b4,COMAR,COMAR,Pbc118f51e2,Ahmed ABDELKEFI,Ahmed ABDELKEFI,person,,,,,,,2012,,comar-2009,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agohc_COMAR_140510.pdf,be6ffc91a892004fdc0d9513724c585344723c875b24eeeda7e594d98bff532e,"L’Assemblée Générale Ordinaire décide de nommer Messieurs Ahmed ABDELKEFI et Louis DEROYE ainsi que les sociétés SICOF et AXA en qualité d’administrateurs pour une durée de trois ans expirant lors de l’Assemblée Générale Ordinaire qui aura à statuer sur les états financiers de l’exercice 2012. En conséquence, la composition du Conseil d’Administration sera comme suit : Echéance du mandat, qui pren"
BE676a483ecf47-2-1,2010-05-14,2010,ordinaire,document,2,appointment,administrateur,Ff609f4a8b4,COMAR,COMAR,P99f94c62db,Karim BEN YEDDER,Karim BEN YEDDER,person,,,,,,,2012,,comar-2009,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agohc_COMAR_140510.pdf,be6ffc91a892004fdc0d9513724c585344723c875b24eeeda7e594d98bff532e,"L’Assemblée Générale Ordinaire décide de nommer Messieurs Ahmed ABDELKEFI et Louis DEROYE ainsi que les sociétés SICOF et AXA en qualité d’administrateurs pour une durée de trois ans expirant lors de l’Assemblée Générale Ordinaire qui aura à statuer sur les états financiers de l’exercice 2012. En conséquence, la composition du Conseil d’Administration sera comme suit : Echéance du mandat, qui pren"
BE676a483ecf47-2-2,2010-05-14,2010,ordinaire,document,2,appointment,administrateur,Ff609f4a8b4,COMAR,COMAR,P3b003237fc,Rachid BEN JEMIA,Rachid BEN JEMIA,person,,,,,,,2012,,comar-2009,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agohc_COMAR_140510.pdf,be6ffc91a892004fdc0d9513724c585344723c875b24eeeda7e594d98bff532e,"L’Assemblée Générale Ordinaire décide de nommer Messieurs Ahmed ABDELKEFI et Louis DEROYE ainsi que les sociétés SICOF et AXA en qualité d’administrateurs pour une durée de trois ans expirant lors de l’Assemblée Générale Ordinaire qui aura à statuer sur les états financiers de l’exercice 2012. En conséquence, la composition du Conseil d’Administration sera comme suit : Echéance du mandat, qui pren"
BE676a483ecf47-2-3,2010-05-14,2010,ordinaire,document,2,appointment,administrateur,Ff609f4a8b4,COMAR,COMAR,Pf40f62a1db,Elyès JOUINI,Elyes JOUINI,person,,,,,,,2012,,comar-2009,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agohc_COMAR_140510.pdf,be6ffc91a892004fdc0d9513724c585344723c875b24eeeda7e594d98bff532e,"L’Assemblée Générale Ordinaire décide de nommer Messieurs Ahmed ABDELKEFI et Louis DEROYE ainsi que les sociétés SICOF et AXA en qualité d’administrateurs pour une durée de trois ans expirant lors de l’Assemblée Générale Ordinaire qui aura à statuer sur les états financiers de l’exercice 2012. En conséquence, la composition du Conseil d’Administration sera comme suit : Echéance du mandat, qui pren"
BE676a483ecf47-2-4,2010-05-14,2010,ordinaire,document,2,appointment,administrateur,Ff609f4a8b4,COMAR,COMAR,P19be72c7ab,Rachid BEN YEDDER,Rachid BEN YEDDER,person,,,,,,,2012,,comar-2009,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agohc_COMAR_140510.pdf,be6ffc91a892004fdc0d9513724c585344723c875b24eeeda7e594d98bff532e,"L’Assemblée Générale Ordinaire décide de nommer Messieurs Ahmed ABDELKEFI et Louis DEROYE ainsi que les sociétés SICOF et AXA en qualité d’administrateurs pour une durée de trois ans expirant lors de l’Assemblée Générale Ordinaire qui aura à statuer sur les états financiers de l’exercice 2012. En conséquence, la composition du Conseil d’Administration sera comme suit : Echéance du mandat, qui pren"
BE676a483ecf47-2-5,2010-05-14,2010,ordinaire,document,2,appointment,administrateur,Ff609f4a8b4,COMAR,COMAR,Pfd9cb7b9fe,Béchir BEN YEDDER,Béchir BEN YEDDER,person,,,,,,,2012,,comar-2009,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agohc_COMAR_140510.pdf,be6ffc91a892004fdc0d9513724c585344723c875b24eeeda7e594d98bff532e,"L’Assemblée Générale Ordinaire décide de nommer Messieurs Ahmed ABDELKEFI et Louis DEROYE ainsi que les sociétés SICOF et AXA en qualité d’administrateurs pour une durée de trois ans expirant lors de l’Assemblée Générale Ordinaire qui aura à statuer sur les états financiers de l’exercice 2012. En conséquence, la composition du Conseil d’Administration sera comme suit : Echéance du mandat, qui pren"
BE676a483ecf47-2-6,2010-05-14,2010,ordinaire,document,2,appointment,administrateur,Ff609f4a8b4,COMAR,COMAR,P19a3476710,Louis DEROYE,Louis DEROYE,person,,,,,,,2012,,comar-2009,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agohc_COMAR_140510.pdf,be6ffc91a892004fdc0d9513724c585344723c875b24eeeda7e594d98bff532e,"L’Assemblée Générale Ordinaire décide de nommer Messieurs Ahmed ABDELKEFI et Louis DEROYE ainsi que les sociétés SICOF et AXA en qualité d’administrateurs pour une durée de trois ans expirant lors de l’Assemblée Générale Ordinaire qui aura à statuer sur les états financiers de l’exercice 2012. En conséquence, la composition du Conseil d’Administration sera comme suit : Echéance du mandat, qui pren"
BE8bb92109788f-2-0,2010-05-14,2010,ordinaire,document,2,appointment,administrateur,Ff609f4a8b4,COMAR,COMAR,Pbc118f51e2,Ahmed ABDELKEFI,Ahmed ABDELKEFI,person,,,,,,,2012,,comar-2009-0,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agohc_COMAR_210510.pdf,8144706f08d2fb25341c62ea7bed1862e6b75ac075971ff40a8aced8632fd943,"L’Assemblée Générale Ordinaire décide de nommer Messieurs Ahmed ABDELKEFI et Louis DEROYE ainsi que les sociétés SICOF et AXA en qualité d’administrateurs pour une durée de trois ans expirant lors de l’Assemblée Générale Ordinaire qui aura à statuer sur les états financiers de l’exercice 2012. En conséquence, la composition du Conseil d’Administration sera comme suit : Echéance du mandat, qui pren"
BE8bb92109788f-2-1,2010-05-14,2010,ordinaire,document,2,appointment,administrateur,Ff609f4a8b4,COMAR,COMAR,P99f94c62db,Karim BEN YEDDER,Karim BEN YEDDER,person,,,,,,,2012,,comar-2009-0,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agohc_COMAR_210510.pdf,8144706f08d2fb25341c62ea7bed1862e6b75ac075971ff40a8aced8632fd943,"L’Assemblée Générale Ordinaire décide de nommer Messieurs Ahmed ABDELKEFI et Louis DEROYE ainsi que les sociétés SICOF et AXA en qualité d’administrateurs pour une durée de trois ans expirant lors de l’Assemblée Générale Ordinaire qui aura à statuer sur les états financiers de l’exercice 2012. En conséquence, la composition du Conseil d’Administration sera comme suit : Echéance du mandat, qui pren"
BE8bb92109788f-2-2,2010-05-14,2010,ordinaire,document,2,appointment,administrateur,Ff609f4a8b4,COMAR,COMAR,P3b003237fc,Rachid BEN JEMIA,Rachid BEN JEMIA,person,,,,,,,2012,,comar-2009-0,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agohc_COMAR_210510.pdf,8144706f08d2fb25341c62ea7bed1862e6b75ac075971ff40a8aced8632fd943,"L’Assemblée Générale Ordinaire décide de nommer Messieurs Ahmed ABDELKEFI et Louis DEROYE ainsi que les sociétés SICOF et AXA en qualité d’administrateurs pour une durée de trois ans expirant lors de l’Assemblée Générale Ordinaire qui aura à statuer sur les états financiers de l’exercice 2012. En conséquence, la composition du Conseil d’Administration sera comme suit : Echéance du mandat, qui pren"
BE8bb92109788f-2-3,2010-05-14,2010,ordinaire,document,2,appointment,administrateur,Ff609f4a8b4,COMAR,COMAR,Pf40f62a1db,Elyes JOUINI,Elyes JOUINI,person,,,,,,,2012,,comar-2009-0,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agohc_COMAR_210510.pdf,8144706f08d2fb25341c62ea7bed1862e6b75ac075971ff40a8aced8632fd943,"L’Assemblée Générale Ordinaire décide de nommer Messieurs Ahmed ABDELKEFI et Louis DEROYE ainsi que les sociétés SICOF et AXA en qualité d’administrateurs pour une durée de trois ans expirant lors de l’Assemblée Générale Ordinaire qui aura à statuer sur les états financiers de l’exercice 2012. En conséquence, la composition du Conseil d’Administration sera comme suit : Echéance du mandat, qui pren"
BE8bb92109788f-2-4,2010-05-14,2010,ordinaire,document,2,appointment,administrateur,Ff609f4a8b4,COMAR,COMAR,P19be72c7ab,Rachid BEN YEDDER,Rachid BEN YEDDER,person,,,,,,,2012,,comar-2009-0,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agohc_COMAR_210510.pdf,8144706f08d2fb25341c62ea7bed1862e6b75ac075971ff40a8aced8632fd943,"L’Assemblée Générale Ordinaire décide de nommer Messieurs Ahmed ABDELKEFI et Louis DEROYE ainsi que les sociétés SICOF et AXA en qualité d’administrateurs pour une durée de trois ans expirant lors de l’Assemblée Générale Ordinaire qui aura à statuer sur les états financiers de l’exercice 2012. En conséquence, la composition du Conseil d’Administration sera comme suit : Echéance du mandat, qui pren"
BE8bb92109788f-2-5,2010-05-14,2010,ordinaire,document,2,appointment,administrateur,Ff609f4a8b4,COMAR,COMAR,Pfd9cb7b9fe,Béchir BEN YEDDER,Béchir BEN YEDDER,person,,,,,,,2012,,comar-2009-0,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agohc_COMAR_210510.pdf,8144706f08d2fb25341c62ea7bed1862e6b75ac075971ff40a8aced8632fd943,"L’Assemblée Générale Ordinaire décide de nommer Messieurs Ahmed ABDELKEFI et Louis DEROYE ainsi que les sociétés SICOF et AXA en qualité d’administrateurs pour une durée de trois ans expirant lors de l’Assemblée Générale Ordinaire qui aura à statuer sur les états financiers de l’exercice 2012. En conséquence, la composition du Conseil d’Administration sera comme suit : Echéance du mandat, qui pren"
BE8bb92109788f-2-6,2010-05-14,2010,ordinaire,document,2,appointment,administrateur,Ff609f4a8b4,COMAR,COMAR,P19a3476710,Louis DEROYE,Louis DEROYE,person,,,,,,,2012,,comar-2009-0,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agohc_COMAR_210510.pdf,8144706f08d2fb25341c62ea7bed1862e6b75ac075971ff40a8aced8632fd943,"L’Assemblée Générale Ordinaire décide de nommer Messieurs Ahmed ABDELKEFI et Louis DEROYE ainsi que les sociétés SICOF et AXA en qualité d’administrateurs pour une durée de trois ans expirant lors de l’Assemblée Générale Ordinaire qui aura à statuer sur les états financiers de l’exercice 2012. En conséquence, la composition du Conseil d’Administration sera comme suit : Echéance du mandat, qui pren"
BE676a483ecf47-4-0,2010-05-14,2010,ordinaire,document,4,mandate_expiry,commissaire_aux_comptes,Ff609f4a8b4,COMAR,COMAR,P89283723c7,Fethi ROMCHANI,Fethi Romchani,person,,,,,,3,2012,,comar-2009,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agohc_COMAR_140510.pdf,be6ffc91a892004fdc0d9513724c585344723c875b24eeeda7e594d98bff532e,"Constatant que le mandat de la Société Générale de Révision Comptable « SOGER », représentée par M. Fethi Romchani, arrive à échéance lors de la présente Assemblée, l’Assemblée Générale Ordinaire désigne la société « GAC – La Générale d’Audit et Conseil », représentée par M. Chiheb GHANMI, en qualité de co- commissaire aux comptes, pour une durée de trois années, expirant lors de l’Assemblée Génér"
BE676a483ecf47-4-1,2010-05-14,2010,ordinaire,document,4,mandate_expiry,commissaire_aux_comptes,Ff609f4a8b4,COMAR,COMAR,P6ae73209e1,Chiheb GHANMI,Chiheb GHANMI,person,,,,,,3,2012,,comar-2009,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agohc_COMAR_140510.pdf,be6ffc91a892004fdc0d9513724c585344723c875b24eeeda7e594d98bff532e,"Constatant que le mandat de la Société Générale de Révision Comptable « SOGER », représentée par M. Fethi Romchani, arrive à échéance lors de la présente Assemblée, l’Assemblée Générale Ordinaire désigne la société « GAC – La Générale d’Audit et Conseil », représentée par M. Chiheb GHANMI, en qualité de co- commissaire aux comptes, pour une durée de trois années, expirant lors de l’Assemblée Génér"
BE8bb92109788f-4-0,2010-05-14,2010,ordinaire,document,4,mandate_expiry,commissaire_aux_comptes,Ff609f4a8b4,COMAR,COMAR,P89283723c7,Fethi Romchani,Fethi Romchani,person,,,,,,3,2012,,comar-2009-0,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agohc_COMAR_210510.pdf,8144706f08d2fb25341c62ea7bed1862e6b75ac075971ff40a8aced8632fd943,"Constatant que le mandat de la Société Générale de Révision Comptable « SOGER », représentée par M. Fethi Romchani, arrive à échéance lors de la présente Assemblée, l’Assemblée Générale Ordinaire désigne la société « GAC – La Générale d’Audit et Conseil », représentée par M. Chiheb GHANMI, en qualité de co- commissaire aux comptes, pour une durée de trois années, expirant lors de l’Assemblée Génér"
BE8bb92109788f-4-1,2010-05-14,2010,ordinaire,document,4,mandate_expiry,commissaire_aux_comptes,Ff609f4a8b4,COMAR,COMAR,P6ae73209e1,Chiheb GHANMI,Chiheb GHANMI,person,,,,,,3,2012,,comar-2009-0,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agohc_COMAR_210510.pdf,8144706f08d2fb25341c62ea7bed1862e6b75ac075971ff40a8aced8632fd943,"Constatant que le mandat de la Société Générale de Révision Comptable « SOGER », représentée par M. Fethi Romchani, arrive à échéance lors de la présente Assemblée, l’Assemblée Générale Ordinaire désigne la société « GAC – La Générale d’Audit et Conseil », représentée par M. Chiheb GHANMI, en qualité de co- commissaire aux comptes, pour une durée de trois années, expirant lors de l’Assemblée Génér"
BE712423a75904-7-0,2010-05-18,2010,ordinaire,document,7,cooptation_ratified,administrateur,F517b7ecd13,ATTIJARI LEASING,Attijari Leasing,P048d312b35,Mohsen BOUZID,Mohsen BOUZID,person,,,,,,,,,attijari-leasing-2009-3,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agoc_ATTIJARI_LEASING_120510.pdf,03a3cd200884f22feca0ae177b23b0318da90838504ec34b9cba4af031ad8911,": L ’ Assemblée Générale Ordinaire ratifie la nomination de l’administrateur suivant: M. Mohsen BOUZID, Directeur du recouvrement judiciaire d’Attijari bank en tant qu’Administrateur représentant Attijari Bank. Cette résolution est adoptée à…………"
BEa74415ef6382-3-0,2010-05-19,2010,ordinaire,document,3,appointment,administrateur,Fcde110a85a,ATL,ATL,P946ff74640,Mohamed Sadok Driss,Mohamed Sadok Driss,person,,,,,,,,,atl-2009-3,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agoc_ATL_120510.pdf,d1e7faa1b443eab055715e9fb0b724def5a09a74f7e55a0f6f3539599adb1be4,L’Assemblée Générale Ordinaire décide la nomination de Monsieur Mohamed Sadok Driss comme conseiller auprès du Conseil d’Administration pour la période restante du mandat des administrateurs.
BE3e32c8500d7f-6-0,2010-05-19,2010,ordinaire,document,6,appointment,commissaire_aux_comptes,Fecd1296b08,Tuninvest SICAR,TUNINVEST SICAR,P2f86dbadd7,Fayçal Derbel,Fayçal Derbel,person,,,,,,,2012,adopted_unanimously,tuninvest-sicar-2009-0,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agoc_Tuninvest_250510.pdf,28297e91de6f3517b5e4c773ada00adc14851cf29f49555448ad64d66e21c663,"Le mandat de Monsieur Fayçal Derbel, Commissaires aux comptes arrivant à expiration lors de la présente Assemblée, l’Assemblée Générale décide de nommer DELTA CONSULT, société d’expertise comptable inscrite au tableau de l’ordre, en qualité de commissaire aux comptes pour une période de trois ans, expirant lors de la réunion de l’Assemblée Générale Ordinaire appelée à statuer sur les comptes de l’"
BEced1924db21c-6-0,2010-05-19,2010,ordinaire,document,6,appointment,commissaire_aux_comptes,Fecd1296b08,Tuninvest SICAR,TUNINVEST SICAR,P2f86dbadd7,Fayçal Derbel,Fayçal Derbel,person,,,,,,,2012,,tuninvest-sicar-2009,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agoc_tuninvest_140510.pdf,de9610674b4dd978a5dba0483aa4a58e8cb8be5bfb981441717f038e35c36c1c,"Le mandat de Monsieur Fayçal Derbel, Commissaires aux comptes arrivant à expiration lors de la présente Assemblée, l’Assemblée Générale décide de nommer DELTA CONSULT, société d’expertise comptable inscrite au tableau de l’ordre, en qualité de commissaire aux comptes pour une période de trois ans, expirant lors de la réunion de l’Assemblée Générale Ordinaire appelée à statuer sur les comptes de l’"
BE2185bc828b93-2-0,2010-05-20,2010,extraordinaire,document,2,appointment,president_directeur_general,Fa7e0924206,SMG,SMG,,,,,,,,,,,,,smg-2009,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agoc_SMG_140510.pdf,eeb8796c998a872833bfa861b667ba5ea8b76cccae75e2bf16073d1650b54013,"Après avoir entendu le rapport du Conseil d’Administration relatif à la modification des statuts conformément au code des sociétés commerciales et passé en revue les articles à modifier, l’Assemblée Générale Extraordinaire approuve le dit rapport et décide de modifier les statuts de la société conformément au Code des Sociétés Commerciales comme suit : ARTICLE 4 : SIEGE SOCIAL « Le siège social es"
BEbce5a75d5a97-2-0,2010-05-20,2010,ordinaire,document,2,appointment,president_directeur_general,Fa7e0924206,SMG,SMG,,,,,,,,,,,,adopted_unanimously,smg-2009-0,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agoc_SMG_280510.pdf,de1b42b1b95e910b223041c67fa01cba21f09024302fb75a24cad6a42f72609f,"Après avoir entendu le rapport du Conseil d’Administration relatif à la modification des statuts conformément au code des sociétés commerciales et passé en revue les articles à modifier, l’Assemblée Générale Extraordinaire approuve le dit rapport et décide de modifier les statuts de la société conformément au Code des Sociétés Commerciales comme suit : ARTICLE 4 : SIEGE SOCIAL- SUCCURSALES « Le si"
BE217a051bc5bc-7-0,2010-05-20,2010,ordinaire,document,7,appointment,commissaire_aux_comptes,F998d83b20e,ASSAD,ASSAD,P4ae0553bf6,Mahmoud ZAHAF,Mahmoud ZAHAF,person,,,,,,,,adopted_unanimously,assad-2009-4,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agoc_ASSAD_310510.pdf,8a7f794a1c39587cc32157a901a5878c86069487b5eba9b5da0e20f5a8b43a51,"L’Assemblée Générale décide de nommer Mr. Mahmoud ZAHAF en qualité de commissaire aux comptes pour les exercices 2010, 2011 et 2012. Cette résolution mise aux voix est adoptée à l’unanimité"
BEcf1aeea59040-7-0,2010-05-20,2010,ordinaire,document,7,appointment,commissaire_aux_comptes,F998d83b20e,ASSAD,ASSAD,P4ae0553bf6,Mahmoud ZAHAF,Mahmoud ZAHAF,person,,,,,,,,,assad-2009-3,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agoc_ASSAD_180510.pdf,7ee5786a0f5aaf09f0f25f7cf2f0bc6c935be662111b3445003f1e1220306d04,"L’Assemblée Générale décide de nommer Mr. Mahmoud ZAHAF en qualité de commissaire aux comptes pour les exercices 2010, 2011 et 2012. Cette résolution mise aux voix est adoptée à ……………………….."
BEbce5a75d5a97-10-0,2010-05-20,2010,ordinaire,document,10,renewal,administrateur,Fa7e0924206,SMG,SMG,P8a01a3c75c,Tahar BAYAHI,Tahar Bayahi,person,,,P73d4b3c2bd,Chedhly Karoui,,,,adopted_unanimously,smg-2009-0,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agoc_SMG_280510.pdf,de1b42b1b95e910b223041c67fa01cba21f09024302fb75a24cad6a42f72609f,"L’Assemblée Générale Ordinaire décide : (cid:1) De renouveler le mandat des Administrateurs suivants pour les exercices 2010, 2011 et 2012 : o Monsieur Tahar Bayahi : 01 siège o Société MED INVEST COMPANY : 01 siège o Monsieur Abdelwaheb Ben Ayed : 01 siège o Monsieur Yahia Bayahi : 01 siège o Monsieur Taïeb Bayahi : 01 siège o Monsieur Brahim Anane : 01 siège o Monsieur Khaled Bouricha : 01 siège"
BEbce5a75d5a97-10-1,2010-05-20,2010,ordinaire,document,10,renewal,administrateur,Fa7e0924206,SMG,SMG,P11cdaf986b,Abdelwaheb BEN AYED,Abdelwaheb Ben Ayed,person,,,P73d4b3c2bd,Chedhly Karoui,,,,adopted_unanimously,smg-2009-0,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agoc_SMG_280510.pdf,de1b42b1b95e910b223041c67fa01cba21f09024302fb75a24cad6a42f72609f,"L’Assemblée Générale Ordinaire décide : (cid:1) De renouveler le mandat des Administrateurs suivants pour les exercices 2010, 2011 et 2012 : o Monsieur Tahar Bayahi : 01 siège o Société MED INVEST COMPANY : 01 siège o Monsieur Abdelwaheb Ben Ayed : 01 siège o Monsieur Yahia Bayahi : 01 siège o Monsieur Taïeb Bayahi : 01 siège o Monsieur Brahim Anane : 01 siège o Monsieur Khaled Bouricha : 01 siège"
BEbce5a75d5a97-10-2,2010-05-20,2010,ordinaire,document,10,renewal,administrateur,Fa7e0924206,SMG,SMG,P7438ad3018,Yahia BAYAHI,Yahia Bayahi,person,,,P73d4b3c2bd,Chedhly Karoui,,,,adopted_unanimously,smg-2009-0,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agoc_SMG_280510.pdf,de1b42b1b95e910b223041c67fa01cba21f09024302fb75a24cad6a42f72609f,"L’Assemblée Générale Ordinaire décide : (cid:1) De renouveler le mandat des Administrateurs suivants pour les exercices 2010, 2011 et 2012 : o Monsieur Tahar Bayahi : 01 siège o Société MED INVEST COMPANY : 01 siège o Monsieur Abdelwaheb Ben Ayed : 01 siège o Monsieur Yahia Bayahi : 01 siège o Monsieur Taïeb Bayahi : 01 siège o Monsieur Brahim Anane : 01 siège o Monsieur Khaled Bouricha : 01 siège"
BEbce5a75d5a97-10-3,2010-05-20,2010,ordinaire,document,10,renewal,administrateur,Fa7e0924206,SMG,SMG,P0ccc4ea9f8,Taieb BAYAHI,Taïeb Bayahi,person,,,P73d4b3c2bd,Chedhly Karoui,,,,adopted_unanimously,smg-2009-0,resolutions_ag,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/resolutions/resol_agoc_SMG_280510.pdf,de1b42b1b95e910b223041c67fa01cba21f09024302fb75a24cad6a42f72609f,"L’Assemblée Générale Ordinaire décide : (cid:1) De renouveler le mandat des Administrateurs suivants pour les exercices 2010, 2011 et 2012 : o Monsieur Tahar Bayahi : 01 siège o Société MED INVEST COMPANY : 01 siège o Monsieur Abdelwaheb Ben Ayed : 01 siège o Monsieur Yahia Bayahi : 01 siège o Monsieur Taïeb Bayahi : 01 siège o Monsieur Brahim Anane : 01 siège o Monsieur Khaled Bouricha : 01 siège"
