entity_id,canonical_name,gender,basis,n_female_titles,n_male_titles,n_untitled_rows
P2c0572efa1,PARC DES AACTIVITES,unknown,no honorific printed,0,0,2
P7a5e4ac705,PART BNA -SICAR INVEST,unknown,no honorific printed,0,0,2
P4183a84d50,PDG DE LA SOCIETE KSM FINANCIERE,unknown,no honorific printed,0,0,1
P2ee7736c0f,PIRELLI TYRE SPA,unknown,no honorific printed,0,0,2
P426b346239,PLACEMENT OBLIGATAIRE,unknown,no honorific printed,0,0,2
P89c870e0a3,POLE MONETIQUE TUNISIE,unknown,no honorific printed,0,0,2
P824bb43e29,POSTE DE MEMBRE DU CONSEIL ET UN ACTIONNAIRE DETENANT PLUS DE,unknown,no honorific printed,0,0,1
P6e27be2ad3,POSTE DE MEMBRE DU CONSEILET UN ACTIONNAIRE DETENANT PLUS DE,unknown,no honorific printed,0,0,1
P62c51c92ee,Par ailleurs et pour consolider son fonds de commerce,unknown,no honorific printed,0,0,1
Pde27e38855,"Parallèlement, La banque a entamé l'instauration d'un",unknown,no honorific printed,0,0,1
Pa84f85faf1,Parts en %,unknown,no honorific printed,0,0,2
P28fb6426ea,Paul Froment,unknown,no honorific printed,0,0,1
P48a8488156,Permanant d'Audit,unknown,no honorific printed,0,0,2
P20c3992de2,Petits porteurs,unknown,no honorific printed,0,0,4
P8a9e78249d,Pierre-Emmanuel Augustin,unknown,no honorific printed,0,0,1
P592ba27e7d,Poste vacant,unknown,no honorific printed,0,0,1
Pf9bfb8b555,"Pour la deuxième année consécutive, la Société",unknown,no honorific printed,0,0,1
P6b914ec753,Pouvoir du,unknown,no honorific printed,0,0,1
Peb88093ceb,Pouvoir du conseil d'administration,unknown,no honorific printed,0,0,3
Pb56fe3802a,Pouvou du Directeur Generi,unknown,no honorific printed,0,0,1
Pe3a2de43b6,Pouvou du conseil,unknown,no honorific printed,0,0,1
Pa248229f1a,Premier reliquat,unknown,no honorific printed,0,0,1
Pee51b4adda,Preside les reunions du Conserl d'Admimstration,unknown,no honorific printed,0,0,1
Pc2e79a03a7,Principales activités professionnelles,unknown,no honorific printed,0,0,1
Pe8d37144ed,Principales attributions du Conseil d’Administration,unknown,no honorific printed,0,0,1
Pf74384ab51,Principales délégations,unknown,no honorific printed,0,0,1
P7f8649066e,Principales délégations en cours de validité accordées par,unknown,no honorific printed,0,0,4
P9b599c626e,Principales délésations en cours de validité accordees Dar,unknown,no honorific printed,0,0,1
Pf0e74ed00a,Procéder à La vérification de la clarte des informations,unknown,no honorific printed,0,0,1
P17322b8330,Production I,unknown,no honorific printed,0,0,1
Pb78afa1326,Produit brut et,unknown,no honorific printed,0,0,1
Pecc465fef8,Projet de résolutions de l’Assemblée Générale Extraordinaire,unknown,no honorific printed,0,0,1
Pf941a83819,Propose l'ordre du jour du Conseil d'Administration,unknown,no honorific printed,0,0,1
P3d27d4dbe9,Proposer du ConseiI,unknown,no honorific printed,0,0,1
P6853900572,Présentation de Ll'ASTREE,unknown,no honorific printed,0,0,1
P7614580164,Présentation de l'ASTREE,unknown,no honorific printed,0,0,4
P36458f73d9,Présider les,unknown,no honorific printed,0,0,1
P675033e6d0,Prêts et garanties accordées en faveur des membres,unknown,no honorific printed,0,0,1
P1e19bb6e17,Qualité Sécurité Efficacité,unknown,no honorific printed,0,0,1
P996f7267ce,Qualité et organisme,unknown,no honorific printed,0,0,1
P9d7d7b5c77,"Quant au risque Grêle, il a",unknown,no honorific printed,0,0,1
P2a29ed0835,Quatité et organisme,unknown,no honorific printed,0,0,1
P6ad24280c5,Quatrième reliquat,unknown,no honorific printed,0,0,1
P413d756868,Quitus aux Administrateurs de leur gestion durant l'exercice 2015,unknown,no honorific printed,0,0,1
Pfe18c1c930,Quitus aux administrateurs pour l'exercice 2005,unknown,no honorific printed,0,0,1
Pbb8498f53c,Quitus aux administrateurs pour l’exercice 2004,unknown,no honorific printed,0,0,1
P5ead150956,"RAHAL soit soumise à l’approbation par la prochaine AGO et ce, conformément aux dispositions de l’article 195 du Code des Sociétés",unknown,no honorific printed,0,0,1
P62a94e0744,REsoruTloN Pouvoirs,unknown,no honorific printed,0,0,1
P2664e7158f,Rached Azeiz*,unknown,no honorific printed,0,0,1
P92ba72c4dc,Rachid B.YEDDER,unknown,no honorific printed,0,0,4
P19be72c7ab,Rachid BEN YEDDER,unknown,no honorific printed,0,0,4
P6144c1e606,Rachid Naceur BEN HASSINE,unknown,no honorific printed,0,0,3
P1c92257bd0,Ramp-Up du Floxfill SG,unknown,no honorific printed,0,0,1
Pe3b11f5cee,Raouf El Ferktaji,unknown,no honorific printed,0,0,1
P3cfae7c8d6,Rapport d'activité Exercice 2012,unknown,no honorific printed,0,0,1
P0337ae7b98,Rapport d'activité_ SIPHAT _ Exercice 2010,unknown,no honorific printed,0,0,1
Pf3d395086b,Rapport d'audit de sécurité du,unknown,no honorific printed,0,0,1
P9498918398,Rapport d'audit du système de notation des contreparties,unknown,no honorific printed,0,0,1
P820b7b5270,Rapport de Gestion 2019,unknown,no honorific printed,0,0,1
P6da9fc85cd,Rapport de gestion Annuel 2019,unknown,no honorific printed,0,0,1
Pba8dabda69,Rapport de gestion Annuel 2024,unknown,no honorific printed,0,0,1
Pe3dee9c731,Rapport de gestion du Conseil d'administration,unknown,no honorific printed,0,0,1
Pd9cad62c00,Ratios prudentiels,unknown,no honorific printed,0,0,1
P511ae12c88,"Recouvrement, Contentieux et",unknown,no honorific printed,0,0,1
P35f75cef82,Registre du commerce,unknown,no honorific printed,0,0,4
Pc7f5a85f0e,Registre du commerce B120481997,unknown,no honorific printed,0,0,1
Pb09bd3a2d2,Renouvellement de son mandat d’Administrateur indépendant,unknown,no honorific printed,0,0,1
P466c1e1c2c,Renouvellement de son mandat d’Administrateur par l’AGO,unknown,no honorific printed,0,0,1
P5e672fd507,Renouvellement du mandat du Commissaire aux Comptes Cabinet MS Louzir,unknown,no honorific printed,0,0,1
Pa28c2f9978,Renouvellement du mandat d’Administrateur de,unknown,no honorific printed,0,0,1
P0805474094,Renseignements relatifs à l'émission,unknown,no honorific printed,0,0,1
P13e86d38a0,Renseignements à,unknown,no honorific printed,0,0,1
P4a74c3ad3c,Report à nouveau distribuable soumis à la RAS,unknown,no honorific printed,0,0,1
P10cc20c55e,Représente la société vis-à-vis des tiers et de toutes,unknown,no honorific printed,0,0,1
P13abbdd5f6,Représente la société vis-à-vis des tiers et de toutes admumustrations,unknown,no honorific printed,0,0,1
Pe1bfcf33d4,Représentée par Abderrazak BEN CHEIKH,unknown,no honorific printed,0,0,1
P9d1902bfc0,Représentée par Chaker MAMA,unknown,no honorific printed,0,0,1
P9fbd48c425,Représentée par Madih ESSID,unknown,no honorific printed,0,0,1
P223b913563,Représentée par Mehrez RIAHI*,unknown,no honorific printed,0,0,1
P800cf82f00,Représentée par Moncef KOOLI,unknown,no honorific printed,0,0,1
P59be51be00,Représentée par Naceur BOUSSEMA,unknown,no honorific printed,0,0,1
Pf247a77d41,Représentée par Rafika AKKARI,unknown,no honorific printed,0,0,1
P8a98f25579,Représentée par Sofiane GHORBAL,unknown,no honorific printed,0,0,1
Pcd6ba41999,"Responsable de la vie sociale, secrétaire du",unknown,no honorific printed,0,0,1
Pc62bb16649,Responsable du conlrôle des,unknown,no honorific printed,0,0,1
Pac1e2cab63,Responsables du,unknown,no honorific printed,0,0,1
P69949223a5,Ressources spéciales,unknown,no honorific printed,0,0,1
Pd4f839428f,Riadh KEKLI,unknown,no honorific printed,0,0,1
Pa091ddda7f,Ridha BEN GAIED,unknown,no honorific printed,0,0,5
P8db7292627,Ridha CHOURIA Membre 2016-2018,unknown,no honorific printed,0,0,1
Pc552c0495d,Ridha Chouria,unknown,no honorific printed,0,0,1
P5efc3970f0,"Risques Divers (Vol, Dégâts des",unknown,no honorific printed,0,0,1
P2ff67b6e5a,Risques Techniques et les,unknown,no honorific printed,0,0,1
P96aaf9a745,Risques d’Attijari bank,unknown,no honorific printed,0,0,1
P12c3946beb,RnTn ZERZERI,unknown,no honorific printed,0,0,1
Pe24510cce9,Robert J. TWIST,unknown,no honorific printed,0,0,1
P8cdbba5925,Règlcs applicables à la nornirratiorr dcs nrcmbrcs,unknown,no honorific printed,0,0,1
P7835b0ec5d,Règles applicables à,unknown,no honorific printed,0,0,1
P83599e765b,Règles applicables à la nomination et au remplacement des membres,unknown,no honorific printed,0,0,4
Pe805362153,Règles applicables à la nomination et au remplacement des membres du,unknown,no honorific printed,0,0,1
P3ca67b0ec3,Règles applicables à la nomination et à la représentation des membres,unknown,no honorific printed,0,0,2
P7da9135f6d,Règles de nomination et de remplacement des membres,unknown,no honorific printed,0,0,1
P51e8bee1c7,Règles opplicobles à lo nominotion,unknown,no honorific printed,0,0,1
P5c1f0bbcf7,Régime fiscal,unknown,no honorific printed,0,0,4
P24a612bfe8,Régime fiscal Droit commun,unknown,no honorific printed,0,0,1
P395a19b579,Répartition du capital,unknown,no honorific printed,0,0,1
P2ca850cbc8,Réserve légale,unknown,no honorific printed,0,0,1
Pf031609aa2,Réserves facultatives distribuables en franchise de la RAS,unknown,no honorific printed,0,0,1
Pd87587f77e,Réserves facultatives distribuables soumises à la RAS,unknown,no honorific printed,0,0,1
P33314e0ebb,Réserves pour fonds social,unknown,no honorific printed,0,0,1
P5f36b35b32,Réserves pour réinvestissements exonérés,unknown,no honorific printed,0,0,1
P82a65a5a6c,Résultat Brut d'Exploitation et le Résultat Net ont,unknown,no honorific printed,0,0,1
P3e2fb6696f,Résultat de l'exercice,unknown,no honorific printed,0,0,1
P93efaa204a,Résultat de l'exercice 2014,unknown,no honorific printed,0,0,1
P2b8f7d3fed,Résultat d’exploitation,unknown,no honorific printed,0,0,1
P968d6f7b6c,Réunion du Comité d’audit,unknown,no honorific printed,0,0,1
P4e24760bd2,Réunion du Conseil d’Administration,unknown,no honorific printed,0,0,1
Pc1063e3188,Rôlc orsarlc d'adnrinistration ct directiorr,unknown,no honorific printed,0,0,1
P92b4d2aaa4,Rôles des orgones,unknown,no honorific printed,0,0,1
Pa951e1b65c,SA..................................................168,unknown,no honorific printed,0,0,1
Pac8fa1f626,SAHEL -MAISON DU BANQUIER -MFC POLE,unknown,no honorific printed,0,0,1
P21994dc24a,SALOUA MOUSCOU,unknown,no honorific printed,0,0,1
P014b54229b,SAMI ZOUBEIDI,unknown,no honorific printed,0,0,1
P3e130f86e2,SAMIR MLAOUHIA,unknown,no honorific printed,0,0,1
P1e129542f2,SAMIR MLAOUHIA NAJOUA KHRAIEF Asma MESSAOUDI MOHAMED CHOUIKHA OLIVIER PEQUEUX YU-YI FANG DIDIER LALUET HABIB KARAOULI EZZEDDINE EL KADHI AYMEN BEN AYED AMINA BOUZGUENDA ZEGHAL ANIS ALLOUCHE,unknown,no honorific printed,0,0,1
Pcf22cf74ff,SAMIR MLAOUHIA NAJOUA KHRAIEF SAMI ZOUBEIDI CHAKER ATALLAH Société Tunisienne de Banque OLIVIER PEQUEUX JULIEN RAMILLON YU-YI FANG DIDIER LALUET HABIB KARAOULI EZZEDDINE EL KADHI AYMEN BEN AYED,unknown,no honorific printed,0,0,1
Pdf8c40131a,SEFINA SICAF Férid ABBES Président Directeur Général,unknown,no honorific printed,0,0,8
P96a3081842,SEFINA SICAF Membre Férid ABBES 2006-2008 Tunis,unknown,no honorific printed,0,0,1
P91063ebec2,SEFINA SICAF Membre Férid ABBES 2009‐2011 Tunis,unknown,no honorific printed,0,0,4
P13f5508f01,SERVICES LE GOLF DES,unknown,no honorific printed,0,0,2
P90b4a1bf6a,SERVICES d'Administration,unknown,no honorific printed,0,0,2
Pe6dc70df3d,SFBT- AMI -AIR LIQUIDE,unknown,no honorific printed,0,0,2
P68fd2d2cb4,SFBT- AMI -AIR LIQUIDE TUNISIE- AIR LIQUIDE,unknown,no honorific printed,0,0,1
P8b19b35e60,SIBTEL -SICAF PART BNA -SICAR INVEST- SICAV,unknown,no honorific printed,0,0,1
P02846dbf18,SICAF -SOTUGAR STAR -STBG,unknown,no honorific printed,0,0,2
P8a519a40f0,SICAR INVEST - SIVIA-BNA,unknown,no honorific printed,0,0,2
P5171eccda7,SICAR INVEST-SIVIA -BNA CAPITAUX,unknown,no honorific printed,0,0,1
P1585f3d0bd,SICAV -POLE DE,unknown,no honorific printed,0,0,2
Pfadf6eafbe,SICAV BNA- SIDCO- SIMAC,unknown,no honorific printed,0,0,2
Paa26064470,SIM-SICAR,unknown,no honorific printed,0,0,6
Pf2dc3e7387,SIVIA- SODEK -SODESIB,unknown,no honorific printed,0,0,2
Pa267cab11f,SLIMANE en,unknown,no honorific printed,0,0,1
P1cba8762a7,SOCIETE D'ELEVAGE DE,unknown,no honorific printed,0,0,4
Pd41af922e4,SOCIETE MED INVEST COMPANY (S.A) représentée par Hedi BACCOUR,unknown,no honorific printed,0,0,2
P3f66266522,SOCIETE MED INVEST COMPANY (S.A) représentée par Tahar BAYAHI,unknown,no honorific printed,0,0,3
P6db051c7de,SOCIETE NEW CORP Représentée par CARLOS ANTONIO PEDREIRA FREIRE,unknown,no honorific printed,0,0,2
P2a41b5102a,SOCIETE NEW CORP Représentée par JOANNA DE HAAS VAN DORSER et LAURENT LECLERC,unknown,no honorific printed,0,0,1
P59e1d5acab,SODET- SUD SODICAB,unknown,no honorific printed,0,0,2
P1fe9c47f54,SODET- SUD SODICAB -SODINO SODIS SICAR,unknown,no honorific printed,0,0,1
Pa52ba989ae,SODINO SODIS SICAR,unknown,no honorific printed,0,0,2
Pae1fbecab4,SOFINREC- SOGEST- SOIVM,unknown,no honorific printed,0,0,2
Pa7d218ecd0,SOFINREC- SOGEST- SOIVM SICAF -SOTUGAR,unknown,no honorific printed,0,0,1
Pb7d27ef602,"SOTETEL, revêt une signification particulière",unknown,no honorific printed,0,0,1
Pcac3c0cecb,SPDIT-SICAF Membre Mohamed Ali BAKIR 2006-2008 Tunis,unknown,no honorific printed,0,0,1
P0b82646b84,SPDIT-SICAF Membre Mohamed Ali BAKIR 2009-2011 Tunis,unknown,no honorific printed,0,0,2
P29227c8722,SPDIT-SICAF Mohamed Ali BAKIR Président Directeur Général,unknown,no honorific printed,0,0,2
P1858deb060,SPDIT-SICAF Président Directeur Général,unknown,no honorific printed,0,0,1
P3d6f1fba2d,STAR -STBG -STE TANIT INTERNATIONAL- STS,unknown,no honorific printed,0,0,1
P24f7b43e1d,STB INVEST Raouf BOUGUERRA,unknown,no honorific printed,0,0,2
Pb0ddcaf279,STB Soctété Tunisienne de Banque,unknown,no honorific printed,0,0,1
Pb73513019f,STE TANIT INTERNATIONAL,unknown,no honorific printed,0,0,2
P6d8f8e4ab0,STEG INTERNATIONAL Membre du Conseil,unknown,no honorific printed,0,0,2
P714acba995,"STEG, SONEDE et Téléphone)",unknown,no honorific printed,0,0,1
P7214d0e996,STIP suite à des acquisitions réalisées auprès,unknown,no honorific printed,0,0,1
P30d58eb830,STS TAPARURA- TDA –TIS,unknown,no honorific printed,0,0,2
P6a9c59d7f7,STUSID BANK,unknown,no honorific printed,0,0,4
P526950b259,SU Ta,unknown,no honorific printed,0,0,1
P15f3d73bf1,Sa remuneration en qualite de,unknown,no honorific printed,0,0,1
Pd7fa757b3f,Sabaa Abdennadher,unknown,no honorific printed,0,0,1
Pd5915646a5,Sacièté Tunisienne des,unknown,no honorific printed,0,0,1
Pfaa615d602,Said AIDI,unknown,no honorific printed,0,0,1
P2d3f6ac371,Salah REHAIEM,unknown,no honorific printed,0,0,3
P1bf6bfa86c,Salima Ben SLIMANE,unknown,no honorific printed,0,0,1
P8104f442fd,Sami BEN JEMAA,unknown,no honorific printed,0,0,1
P80f263d1bd,Sami BEZZARGA,unknown,no honorific printed,0,0,1
Pc19eda0fd8,Sami Hachicha (**),unknown,no honorific printed,0,0,2
P9c3e561944,Schéma Directeur Sécurité,unknown,no honorific printed,0,0,1
Pf6ed18b03c,Second semestre,unknown,no honorific printed,0,0,1
P6f95c54217,Secrétare Général,unknown,no honorific printed,0,0,1
P5b37e927ea,Secteur Privé,unknown,no honorific printed,0,0,1
P9f432c7666,Secteur Public,unknown,no honorific printed,0,0,1
P3f961599d0,Septembre 2027,unknown,no honorific printed,0,0,1
P49772d3866,Septième reliquat,unknown,no honorific printed,0,0,1
Pbf883ea0f5,Serenity Capital Finance Holding,unknown,no honorific printed,0,0,1
Pbb140f414c,Seïfeddine NAGHMOUCHI,unknown,no honorific printed,0,0,1
Pc0d6de6f3d,Seïfi NAGHMOUCHI,unknown,no honorific printed,0,0,1
P1498964a7a,Sixième reliquat,unknown,no honorific printed,0,0,1
Pcf4deb60b7,"Siège 45, avenue Kheireddine Pacha",unknown,no honorific printed,0,0,2
P0844f216e0,"Siège 45, avenue Kheireddine Pacha 1002 TUNIS",unknown,no honorific printed,0,0,1
P0f736055dc,"Siège 49, avenue Kheireddine Pacha",unknown,no honorific printed,0,0,1
P7712a32b17,Slah Ben Turkia,unknown,no honorific printed,0,0,2
P127553a7dd,Slaheddine LAADJIMI,unknown,no honorific printed,0,0,1
P9bbdde8943,Slaheddine LAAJIMI ****,unknown,no honorific printed,0,0,1
P254968786c,Slim CHEKILI,unknown,no honorific printed,0,0,2
P9125dd1b11,Société AFRICA HOLDING,unknown,no honorific printed,0,0,1
P9d03b29739,Société AURES AUTO,unknown,no honorific printed,0,0,1
Pa236319742,Société ECONOMIC AUTO,unknown,no honorific printed,0,0,1
P9ad2048901,Société ENNAKL Firas SAID Directeur,unknown,no honorific printed,0,0,3
P8a1e7596d5,Société ENNAKL Kaies Mrrakchi Directeur à ENNAKL,unknown,no honorific printed,0,0,2
P4cea18b12b,Société ENNAKL Membre Firas SAID 2009-2011 Tunis,unknown,no honorific printed,0,0,3
Pc2486e0e96,Société ENNAKL Membre Sahir JELJELI 2009‐2011 Tunis,unknown,no honorific printed,0,0,1
P343e59aa61,Société ENNAKL Sahir JELJELI Directeur,unknown,no honorific printed,0,0,1
Pe289673c78,Société ENNAKL Sahir JELJELI Directeur à ENNAKL,unknown,no honorific printed,0,0,1
P6495ea6a4b,Société ESSOUKNA,unknown,no honorific printed,0,0,2
P6052bdeaef,Société ETABLISSEMENTS LOUKIL CIE,unknown,no honorific printed,0,0,4
P58a25e8433,Société El BOUNIANE,unknown,no honorific printed,0,0,6
P7c8eaabaaf,Société Générale Financière - SICAF,unknown,no honorific printed,0,0,1
P6d6c6db557,"Société Générale d'Etudes, de Supervision et de Travaux.- SOGEST",unknown,no honorific printed,0,0,2
P356eb91ac5,Société HORWATH ACF : membre de Crowe,unknown,no honorific printed,0,0,1
P92fe88fe53,Société Hedia- STNCH- SMA,unknown,no honorific printed,0,0,2
Pedf39e8289,Société Inoplast,unknown,no honorific printed,0,0,1
P77eff5ba9e,Société LOUKIL INVESTMENT GROUP,unknown,no honorific printed,0,0,1
Pdf786017fc,Société MENINX Holding représentée par Mehdi TAMARZISTE,unknown,no honorific printed,0,0,1
P6f194bbea6,Société MG INVEST,unknown,no honorific printed,0,0,10
P6e963a79b6,Société Meunière Tunisienne,unknown,no honorific printed,0,0,1
P1fe3228299,Société Méditerranéenne de Transport,unknown,no honorific printed,0,0,1
Pb4ac4c929d,Société PARENIN,unknown,no honorific printed,0,0,3
P97abfd5ae6,Société PGI Holding,unknown,no honorific printed,0,0,3
P5b6a34febb,Société Partner Investment,unknown,no honorific printed,0,0,5
P234585e5c2,Société SICAR INVEST,unknown,no honorific printed,0,0,1
P2eb4b901c4,Société STB SICAR,unknown,no honorific printed,0,0,1
P6d3f1df61d,Société Sunisienne des Industries de Fneumatiques,unknown,no honorific printed,0,0,1
P24fc45ee98,Société Touristique OCEANA,unknown,no honorific printed,0,0,1
Pb7ba1522bf,Société Tunisienne,unknown,no honorific printed,0,0,1
P42fe8a61e8,"Société Tunisienne de Banque ""STB""",unknown,no honorific printed,0,0,4
P91040d3df9,Société Tunisienne de Boissons,unknown,no honorific printed,0,0,1
Pb715bd9045,Société Tunisienne de Boissons de I'Ouest,unknown,no honorific printed,0,0,1
P0d6d5eb75a,Société Tunisienne de l'Industrie Automobile,unknown,no honorific printed,0,0,1
P616b0adeef,Société Turuso-Séoudienne de partiapation et de placement SICAR,unknown,no honorific printed,0,0,1
P2c8badbf1f,Société Wided Services,unknown,no honorific printed,0,0,1
Pa9a684b6c0,Société d'expertise comptable inscrite au tableau de,unknown,no honorific printed,0,0,1
P9f1caba9e6,Société de Commerce International Méditerranéenne (SCIM),unknown,no honorific printed,0,0,1
P6232b8a658,Société de l'Investissement Moderne SICAR,unknown,no honorific printed,0,0,1
Pe94bea5d82,Société d’Investissement et de Développement du Centre,unknown,no honorific printed,0,0,1
Pb60345eb0b,Société d’Investissement et de Développement du Centre-Ouest,unknown,no honorific printed,0,0,1
P43b4220fcf,Société les Industries Alimentaires Randa,unknown,no honorific printed,0,0,1
P4e8486c853,Sociétés Commerciales le mandat d'Administrateur de Messieurs,unknown,no honorific printed,0,0,1
P0cff3031e3,Sonia TRABELSI épouse,unknown,no honorific printed,0,0,1
Pbfb3177a44,Source : GIF-Filter,unknown,no honorific printed,0,0,1
P9ac8b9caa1,Sous les mêmes réserves le,unknown,no honorific printed,0,0,1
Pd91b9e516a,Sous reserve des dispositions de,unknown,no honorific printed,0,0,1
P79e74645fb,Structure de suivi des risques,unknown,no honorific printed,0,0,1
P0127436b46,Structure d’Audit Interne,unknown,no honorific printed,0,0,1
Pbf0b8d9ad4,Sté COTUNAL représentée Mongi JELASSI,unknown,no honorific printed,0,0,1
Pd469602790,Sté COTUNAL représentée par Mongi JELASSI,unknown,no honorific printed,0,0,2
Pc1fbab1347,Sté Financière Internationale***,unknown,no honorific printed,0,0,1
P836166a8a2,Sté INTERMET AL représentée par Mokhtar Mhiri,unknown,no honorific printed,0,0,1
P1f27fe183e,Sté INTERMETAL représentée par Ines BEN AYED,unknown,no honorific printed,0,0,1
P3d48ce3baa,Sté INTERMETAL représentée par Mohamed Hedi BEN AYED,unknown,no honorific printed,0,0,2
Pcf2de35279,Sté MG INVEST,unknown,no honorific printed,0,0,2
P791a99f94f,Sté PROSID représentée par Mohamed SAIDANE,unknown,no honorific printed,0,0,4
Pc8ee422a12,Sté SOTIC représentée par Khaled ABDELKEFI,unknown,no honorific printed,0,0,4
Pec6652ba38,Suit de l'évolution du taux COL et des actions entreprises,unknown,no honorific printed,0,0,1
P55e7482ca6,Sunisienne des,unknown,no honorific printed,0,0,1
P3944a0ab16,"Sur le plan de la Gouvernance, Les Comites Spécialisés",unknown,no honorific printed,0,0,1
P8dcef251b9,Systèmes qualité et environnemental,unknown,no honorific printed,0,0,2
Pb9b1e493ac,Sâad BENDIDI*,unknown,no honorific printed,0,0,1
P0bbc5af34e,Sécurité des Systèmes d’information - SSI,unknown,no honorific printed,0,0,1
P6ed33f3d87,TABARKA -ELBENE,unknown,no honorific printed,0,0,2
P6d44bc8f03,TAPARURA- TDA –TIS- TUNIS CENTER- TUNIS RE,unknown,no honorific printed,0,0,1
P60caec4f49,TRADENET -UNIFACTOR,unknown,no honorific printed,0,0,2
Pe019311ddc,TUNINVEST SICAR,unknown,no honorific printed,0,0,1
P931d980df2,TUNIS CENTER- TUNIS RE,unknown,no honorific printed,0,0,2
Pb4cf8fdd88,TUNISAVIA TUNISIE,unknown,no honorific printed,0,0,2
Pdf3e513f8c,TUNISIE SERVICES,unknown,no honorific printed,0,0,3
P8abe3205be,TUNISIE- AIR LIQUIDE,unknown,no honorific printed,0,0,2
P2711408571,Tableau des candidats à un poste de,unknown,no honorific printed,0,0,1
P6313d39072,Tahar Sioud (**),unknown,no honorific printed,0,0,2
P890d60d508,Taher Sioud,unknown,no honorific printed,0,0,2
Pb9f81c9d4a,Taoufihk Ben Ayed,unknown,no honorific printed,0,0,1
Pe2ded98e8d,Tarek ABDENNADHER,unknown,no honorific printed,0,0,1
Pf1e8d8d5e8,Taux de couverture des actifs classés,unknown,no honorific printed,0,0,1
Pfb2cc0196e,Touche Tohmatsu Limited Société inscrite au tableau de,unknown,no honorific printed,0,0,1
P9469e84ef5,Touche Tohmatsu Limited représenté par,unknown,no honorific printed,0,0,1
Pdd0d0867c5,Tout actionnaire désirant prendre part aux Assemblées peut,unknown,no honorific printed,0,0,1
Pcd74281d0b,Trois chartes ont été élaborées arrêtant,unknown,no honorific printed,0,0,1
P84f3d041b2,Troisième reliquat,unknown,no honorific printed,0,0,1
Pc8b45ce58f,"Tunis International Bank, TIB",unknown,no honorific printed,0,0,2
P154f2d1e50,Tunisian Travel Services,unknown,no honorific printed,0,0,1
P4e5d70224e,Tunisie Télécom (représentée par,unknown,no honorific printed,0,0,1
P4993b547b3,Tunisie Valeurs,unknown,no honorific printed,0,0,1
Pf20b9c156e,Tunisienne de Banque a continué ses efforts visant,unknown,no honorific printed,0,0,1
P6fdeb9e06c,Tunisienne de Banque concrétise ses orientations,unknown,no honorific printed,0,0,1
P26c6292724,Tunisienne d’Assurance et de,unknown,no honorific printed,0,0,1
P5ed25d873c,UIB 2011-2,unknown,no honorific printed,0,0,1
P533efe2161,UNION FINANCIERE HOLDING S.A poste 2 représentée par,unknown,no honorific printed,0,0,1
P7d6d52e426,"UNIVERS AUDIT* Représentée par Rachid NACHI Commissaire aux comptes, Membre de l’Ordre des Experts Comptables de Tunisie",unknown,no honorific printed,0,0,1
Pe89bd78bed,UTL a actuellement un encours d'immobilisations,unknown,no honorific printed,0,0,1
P5915886c64,Un compte rendu écrit des séances des Comités est établi et,unknown,no honorific printed,0,0,1
Pccae58cb3e,Un salarié ne peut-être nommé,unknown,no honorific printed,0,0,1
P70819a2b7b,Une Offre à Prix Ferme de,unknown,no honorific printed,0,0,1
Pb0ec18d7e1,Une personne morale peut être nommée,unknown,no honorific printed,0,0,1
Pf7da26c154,Union Financière Holding,unknown,no honorific printed,0,0,1
P312b47c65c,"United Gulf Bank, UGB",unknown,no honorific printed,0,0,2
Paf9e892b51,V.B. Principales délégations en cours de validité accordées par,unknown,no honorific printed,0,0,1
P15d8f18cf1,V.C. Rôle de chaque organe,unknown,no honorific printed,0,0,2
P367c290c0a,V.C. Rôle de chaque organe d’administration et de direction,unknown,no honorific printed,0,0,2
Pd3e18a4d65,V.C.1- Rôle du conseil,unknown,no honorific printed,0,0,1
P44457f45b4,V.C.1- Rôle du conseil d'administration,unknown,no honorific printed,0,0,1
Pb7d2e8985e,VI- Affectation du résultat,unknown,no honorific printed,0,0,1
P6f5e7c227f,VII- Contrôle des comptes,unknown,no honorific printed,0,0,1
P649a93ad66,Veille à la realisation des options,unknown,no honorific printed,0,0,1
P171c049a13,Veiller à la,unknown,no honorific printed,0,0,1
P392b5705ad,Virginie Reynaud,unknown,no honorific printed,0,0,1
Pfec3872be3,Visa de la,unknown,no honorific printed,0,0,1
Pfd91eb6737,Windy Investissements et Participations,unknown,no honorific printed,0,0,1
P3c0bfe8c08,YKH Holding,unknown,no honorific printed,0,0,2
Pa02ecc6ac9,Yves LELEU,unknown,no honorific printed,0,0,2
P0b50737663,Zeineb GUELLOUZ ***,unknown,no honorific printed,0,0,3
Pfacdeb9133,"['Assembtée Générale, tout Actionnaire ou [e Commissaire aux Comptes",unknown,no honorific printed,0,0,1
Pc53d5300d0,"[,'smprunt obligataire UTL",unknown,no honorific printed,0,0,1
Pc5869347ea,[Jarraya Salah,unknown,no honorific printed,0,0,1
P90237b2cb5,[Mohamed Al Miouka,unknown,no honorific printed,0,0,1
P366375a729,__ Reprise de provision,unknown,no honorific printed,0,0,1
P6e753bc48f,a pour mission d'aider Le Conseil d'Administration à,unknown,no honorific printed,0,0,1
Pd5e3e673fc,a raison d’Une,unknown,no honorific printed,0,0,1
Pa3b6a67202,a) Comité d’Audit,unknown,no honorific printed,0,0,1
P00c1658064,a) Le Comité Exécutif de Crédit,unknown,no honorific printed,0,0,1
