coding_id,block_uid,event_id,event_type,person_mention,org_mention,role_canonical,event_date,event_date_source,pattern_id,evidence_quote,verdict,correct_event_type,correct_role,coder_note
G0214,annonces-legales/fr/2011/096:2011U00081SRLB1,EV_8f8f1153c97a6cf03ff8,appointed,Ben Sghaier Mourad,Société Bayrem de Promotion Immobilière SBPI,gerant,2011-06-20,act,corp.role_colon,Gérance : La gérance est confiée à Monsieur Ben Sghaier Mourad pour une durée de trois années renouvelables avec les pouvoirs les plus étendus.,,,,
G0215,annonces-legales/fr/2011/100:2011G05251SRLB2,EV_f1f859816100d56a3406,resigned,Samir Baccouche,Société Diar Yakout de Développement Immobilier,gerant,2011-06-09,act,corp.resigned,3- L'acceptation de la démission de Mr Samir Baccouche de la gérance.,,,,
G0215,annonces-legales/fr/2011/100:2011G05251SRLB2,EV_55138380a49045c70485,appointed,Béchir Ben Amor,Société Diar Yakout de Développement Immobilier,cogerant,2011-06-09,act,corp.appointed,4- La nomination de Mr Béchir Ben Amor en Qualité de co-gérant.,,,,
G0217,annonces-legales/fr/2011/108:2011G05400SRLB2,EV_98c7afcf31832b9f8b86,revoked,Lassaad Mokdad,Société Hanke Crimp Technik Tunis SARL,gerant,2011-08-16,filing,corp.revoked,1- En vertu de la cinquième résolution de l'assemblée générale extraordinaire tenue le 11/5/2011 à l'ancien siège social Immeuble Narjess 4 - El Manzeh VI Ariana et dont PV a été dressé à la même date,,,,
G0217,annonces-legales/fr/2011/108:2011G05400SRLB2,EV_b3fe180d48e0ce0c986c,revoked,Mohamed Nizar Zrafi,Société Hanke Crimp Technik Tunis SARL,gerant,2011-08-16,filing,corp.revoked,2- En vertu de la résolution première de l'assemblée générale extraordinaire tenue le 8/7/2011 au Cabinet d'Avocats El Bargui (31 Av de la Liberté 1002 Tunis) et dont PV a été dressé à la même date et,,,,
G0219,annonces-legales/fr/2011/112:2011G05648SRLB2,EV_3168901800a7741e775b,dissolved,,TASKOM ALLIANCE,,2011-08-22,act,corp.dissolved,Avis de dissolution de la société à responsabilité limitée,,,,
G0219,annonces-legales/fr/2011/112:2011G05648SRLB2,EV_d46b9eb53b7cecc3e8c3,liquidated,,TASKOM ALLIANCE,,2011-08-22,act,corp.liquidated,Le siège de la liquidation est fixé au siège social de la société.,,,,
G0219,annonces-legales/fr/2011/112:2011G05648SRLB2,EV_bb98e8c1a7f4f33b7597,appointed,Farah Cherif,TASKOM ALLIANCE,liquidateur,2011-08-22,act,corp.appointed,Mlle Farah Cherif demeurant au 12 bis Rue Cesablanca Dar Chaabane El Fehri 8011 Nabeul est nommée liquidateur. C'est à cette adresse que la correspondance devra être adressée et que les actes et docum,,,,
G0220,annonces-legales/fr/2011/113:2011C00132APSF1,EV_5191fb0aa9f9eb512808,appointed,Dkhili Anter,Les amis de la Kroumirie,association_president,2011-09-20,pub_only,assoc.bureau,Président : Dkhili Anter,,,,
G0220,annonces-legales/fr/2011/113:2011C00132APSF1,EV_7ebb29d169c798bf4594,appointed,Chaâbi Ahmed,Les amis de la Kroumirie,secretaire_general,2011-09-20,pub_only,assoc.bureau,Secrétaire général : Chaâbi Ahmed,,,,
G0220,annonces-legales/fr/2011/113:2011C00132APSF1,EV_aaae4b50624bd3f93242,appointed,Lotfi Houachri,Les amis de la Kroumirie,treasurer,2011-09-20,pub_only,assoc.bureau,Trésorerie : Lotfi Houachri.,,,,
G0222,annonces-legales/fr/2011/114:2011B01370SRLB1,EV_fde06fcd1a711d07ccc1,constituted,,Sté BOUDINAR,,2011-08-02,act,corp.constituted,Constitution d'une S.A.R.L,,,,
G0223,annonces-legales/fr/2011/115:2011300700SRUB1,EV_c3b64a9343f198e4bb85,constituted,,Univers d'Emballage,,2011-09-05,act,corp.constituted,Constitution,,,,
G0224,annonces-legales/fr/2011/116:2011A00886SRUB2,EV_ce960e42ee3d47a320d8,headquarters_moved,,Société POLY COLD SERVICES,,2011-09-15,registration,corp.hq,- Transfert du siège social vers: 24 Rue Sœur Joséphine BP283- Sousse,,,,
G0224,annonces-legales/fr/2011/116:2011A00886SRUB2,EV_57f33706a6fdaf8fe5b5,appointed,Wissem TAYAA,Société POLY COLD SERVICES,gerant,2011-09-15,registration,corp.appointed,- La nomination de Mr Wissem TAYAA nouveau gérant de la société.,,,,
G0226,annonces-legales/fr/2011/118:2011W00262SRLB1,EV_d20826729f736bb5cb76,constituted,,STE MOKASSARATE MS 2MS,,2011-09-22,act,corp.constituted,Constitution d'une S.U.A.R.L,,,,
G0226,annonces-legales/fr/2011/118:2011W00262SRLB1,EV_09807d35ad080f1c9864,appointed,Moncef SAIDANE,STE MOKASSARATE MS 2MS,gerant,2011-09-22,act,corp.appointed,Gérance : Monsieur Moncef SAIDANE est nommé gérant de la société.,,,,
G0227,annonces-legales/fr/2011/122:2011R03464SANB2,EV_f274a3fa615304df17a4,resigned,Mohsen BOUZID,ATTIJARI RECOUVREMENT,president_ca,2011-04-12,act,corp.resigned,- La nomination de Mr Mohsen BOUZID en qualité de nouveau Président du Conseil d'Administration en remplacement de Mr Mohamed HAMLILI démissionnaire.,,,,
G0227,annonces-legales/fr/2011/122:2011R03464SANB2,EV_0ce43c7bb9c2d98459df,resigned,Mohamed HAMLILI,ATTIJARI RECOUVREMENT,president_ca,2011-04-12,act,corp.resigned,- La nomination de Mr Mohsen BOUZID en qualité de nouveau Président du Conseil d'Administration en remplacement de Mr Mohamed HAMLILI démissionnaire.,,,,
G0227,annonces-legales/fr/2011/122:2011R03464SANB2,EV_8f95945c47540150caf5,headquarters_moved,,ATTIJARI RECOUVREMENT,,2011-04-12,act,corp.hq,- Le transfert du siège social de la société à : Résidence « OMAR » Bloc A - 2ème étage - Montplaisir 1073 Tunis,,,,
G0228,annonces-legales/fr/2011/122:2011R03469SRLB1,EV_7dfec28c844a2f49967c,constituted,,SOVA,,2011-09-29,act,corp.constituted,Constitution d'une S A R L,,,,
G0228,annonces-legales/fr/2011/122:2011R03469SRLB1,EV_c6fcddcc438534a219d9,appointed,Mekni Hadhba,SOVA,gerant,2011-09-29,act,corp.role_colon,Gérant : Mme Mekni Hadhba.,,,,
G0229,annonces-legales/fr/2011/125:2011G06418SRLB1,EV_03bcfdf4f94812f3b91b,constituted,,PARMINVEST AFRIQUE,,2011-10-12,act,corp.constituted,Constitution d'une SARL,,,,
G0229,annonces-legales/fr/2011/125:2011G06418SRLB1,EV_64e521e8c7c2f2fa0cc0,appointed,Michel Sarrat,PARMINVEST AFRIQUE,gerant,2011-10-12,act,corp.appointed,Gérance : Monsieur Michel Sarrat est nommé gérant.,,,,
G0231,annonces-legales/fr/2011/127:2011B01565SANB2,EV_01ff4acddd661d8bbeda,appointed,Zied Ben Ayed PDG,STE POIDS LOURD SUD SERVICE PLSS SA,pdg,2011-09-22,act,corp.appointed,- Nomination de Mr Zied Ben Ayed PDG de la société.,,,,
G0232,annonces-legales/fr/2011/136:2011P01056SRLB1,EV_8657f707018fc35f78f9,constituted,,Société Lassaad de Commerce - SOLACO,,2011-10-23,act,corp.constituted,Constitution d'une S.A.R.L,,,,
G0232,annonces-legales/fr/2011/136:2011P01056SRLB1,EV_5a02695b0ca636de6e87,appointed,Lassaad Ben Asalem,Société Lassaad de Commerce - SOLACO,gerant,2011-10-23,act,corp.role_colon,Gérant : Mr. Lassaad Ben Asalem.,,,,
G0233,annonces-legales/fr/2011/137:2011G06994SRLB2,EV_4addcc7c9c4302228af6,dissolved,,Société VIKA GROUP (SARL),,2011-10-11,act,corp.dissolved,Dissolution de société et,,,,
G0233,annonces-legales/fr/2011/137:2011G06994SRLB2,EV_a3e962f4ae9c67885a6a,appointed,Sabre Salhi,Société VIKA GROUP (SARL),liquidateur,2011-10-11,act,corp.appointed,"- La nomination de M. Sabre Salhi, liquidateur de la société.",,,,
G0233,annonces-legales/fr/2011/137:2011G06994SRLB2,EV_59966ed124d46cb824cd,liquidated,,Société VIKA GROUP (SARL),,2011-10-11,act,corp.liquidated,"- Le lieu de la liquidation est fixé à la résidence Salma bureau E8 près d'Attijari banque - Aouina (tél: 71 760816, fax: 71 760916)",,,,
G0235,annonces-legales/fr/2011/143:2011A01183SRUB2,EV_cbd79f29ea0405d37636,shares_transferred,Raouf Ben Abdelaziz Dardouri,Société ABIDTEX» SUARL,,2011-11-23,filing,corp.shares,Cession de parts sociales : cession de 872 parts sociales de Mr. Raouf Ben Abdelaziz Dardouri à Mr Mondher Ben Mohamed Abid,,,,
G0235,annonces-legales/fr/2011/143:2011A01183SRUB2,EV_dc94e04054a84947cb2c,shares_transferred,Mondher Ben Mohamed Abid,Société ABIDTEX» SUARL,,2011-11-23,filing,corp.shares,Cession de parts sociales : cession de 872 parts sociales de Mr. Raouf Ben Abdelaziz Dardouri à Mr Mondher Ben Mohamed Abid,,,,
G0235,annonces-legales/fr/2011/143:2011A01183SRUB2,EV_9353f1b91bfb9b7de77f,appointed,Mondher Ben Mohamed Abid,Société ABIDTEX» SUARL,gerant,2011-11-23,filing,corp.role_colon,Gérance : Mr Mondher Ben Mohamed Abid avec les pouvoirs les plus étendus.,,,,
G0236,annonces-legales/fr/2011/143:2011S02580SRLB1,EV_76dbf0135dafda1dcef2,constituted,,Société NUTRISUP,,2011-11-29,pub_only,corp.constituted,Constitution d'une SARL,,,,
G0236,annonces-legales/fr/2011/143:2011S02580SRLB1,EV_c54a519224d13dd8b41e,appointed,Othmane M'henni,Société NUTRISUP,gerant,2011-11-29,pub_only,corp.appointed,Gérance : Mr Othmane M'henni est nommé gérant de la société pour une durée indéterminée et avec les pouvoirs le plus étendus.,,,,
G0237,annonces-legales/fr/2011/145:2011T06765SRLB2,EV_a6b1199ffc80f134ca7e,shares_transferred,Bassem Nouiri,Société WE SUPPORT SARL,,2011-11-19,registration,corp.shares,Monsieur Bassem Nouiri a cédé ses parts sociales de la société mentionnée ci-dessus la totalité de 400 parts équivalentes à 4000 dinars à monsieur Faycel Hamed qui est devenu le propriétaire unique de,,,,
G0237,annonces-legales/fr/2011/145:2011T06765SRLB2,EV_6b68881745d1cd71fb8a,shares_transferred,Faycel Hamed,Société WE SUPPORT SARL,,2011-11-19,registration,corp.shares,Monsieur Bassem Nouiri a cédé ses parts sociales de la société mentionnée ci-dessus la totalité de 400 parts équivalentes à 4000 dinars à monsieur Faycel Hamed qui est devenu le propriétaire unique de,,,,
G0238,annonces-legales/fr/2011/149:2011G07662SANB2,EV_8d893c14da16a7dff2f0,appointed,Riadh Mechri,Société Internationale De Gestion Hôtelière,commissaire_aux_comptes,2011-11-28,act,corp.appointed,"8) Nomination de la société OAC représentée par Mr. Riadh Mechri en qualité de commissaires aux comptes pour une durée de 3 années (2008, 2009, 2010)",,,,
G0238,annonces-legales/fr/2011/149:2011G07662SANB2,EV_aa8e0a3aad6cf7328c55,renewed,Med Lotfi Ben Salah,Société Internationale De Gestion Hôtelière,administrateur,2011-11-28,act,corp.renewed,"9) Renouvellement du mandat des administrateurs pour une durée de 3 ans (2008, 2009 et 2010). Les suivants : M. Med Lotfi Ben Salah, STB et La BNA SICAF Participation.",,,,
G0239,annonces-legales/fr/2011/152:2011A01269SRLB1,EV_f61b40f1a0a0fecf65a5,constituted,,Société Power Industrie,,2011-12-15,registration,corp.constituted,Constitution d'une S.A.R.L.,,,,
G0239,annonces-legales/fr/2011/152:2011A01269SRLB1,EV_e44e9392243fbbb08fc1,appointed,Talel Younes,Société Power Industrie,gerant,2011-12-15,registration,corp.role_colon,Gérance : Mr Talel Younes avec les pouvoirs les plus étendus.,,,,
G0242,annonces-legales/fr/2011/153:2011T07239APSF1,EV_5e42375b524b6b755c0a,appointed,Hassen Hanini,Nom : Damj L'Association Tunisienne pour La Justice et L'égalité,association_president,2011-12-22,pub_only,assoc.bureau,Président : Hassen Hanini,,,,
G0242,annonces-legales/fr/2011/153:2011T07239APSF1,EV_ba75d342ea7eff617823,appointed,Badr Baabou,Nom : Damj L'Association Tunisienne pour La Justice et L'égalité,treasurer,2011-12-22,pub_only,assoc.bureau,Trésorier : Badr Baabou,,,,
G0242,annonces-legales/fr/2011/153:2011T07239APSF1,EV_4fb1fdd59c44be193203,appointed,Zeineb Chaker,Nom : Damj L'Association Tunisienne pour La Justice et L'égalité,secretaire_general,2011-12-22,pub_only,assoc.bureau,Secrétaire général : Zeineb Chaker,,,,
G0244,annonces-legales/fr/2011/156:2011G08223SRLB1,EV_ca8438963689e78e07dc,constituted,,DOORBA,,2011-11-21,act,corp.constituted,Constitution d'une Société à Responsabilité Limitée (S.A.R.L),,,,
G0244,annonces-legales/fr/2011/156:2011G08223SRLB1,EV_255b20bca152c1fdbd44,appointed,Mourad HADDOUK,DOORBA,gerant,2011-11-21,act,corp.appointed,Gérance : Monsieur Mourad HADDOUK est nommé gérant de la société pour toute sa durée avec tous les pouvoirs énoncés au statut les plus étendus.,,,,
G0245,annonces-legales/fr/2012/002:2011G08441SRLB2,EV_2800383111a27ffedf4b,renewed,Abderahmene Habib,SOCIETE DE L'ELEVAGE INDUSTRIELLE ET DE TEINTURERIE (SDIT),gerant,2011-12-26,act,corp.renewed,Le renouvellement du mandat du gérant Monsieur Abderahmene Habib pour une durée de 3 ans jusqu'au 30 novembre 2014 avec les pouvoirs les plus étendus.,,,,
G0247,annonces-legales/fr/2012/004:2012S00016SANB2,EV_4d9a2ea819b836a172e7,appointed,Douraid Ammar,Société Industrie de Briques du Nord I.B.N,pdg,2011-12-26,act,corp.appointed,"Suivant P.V du conseil d'administration en date du 26/12/2011, enregistré à la recette des finances Rue Mhamed Maarouf à Sousse le 28/12/2011 sous le n° 11703352, quittance n° M074682 dont deux exempl",,,,
G0249,annonces-legales/fr/2012/007:2012R00186APSF1,EV_3f4a8df033a4c29b9fed,appointed,Dr. Sahli Hédi,Amicale des Médecins Vétérinaires de Tunisie,association_president,2012-01-17,pub_only,assoc.bureau,Président : Dr. Sahli Hédi.,,,,
G0249,annonces-legales/fr/2012/007:2012R00186APSF1,EV_b273bdd0a4e0f2a43f0a,appointed,Dr. Drira Habib,Amicale des Médecins Vétérinaires de Tunisie,secretaire_general,2012-01-17,pub_only,assoc.bureau,Secrétaire Général : Dr. Drira Habib.,,,,
G0249,annonces-legales/fr/2012/007:2012R00186APSF1,EV_6c23a1bc694b1bb4f60f,appointed,Dr. Tonnich Youssef,Amicale des Médecins Vétérinaires de Tunisie,treasurer,2012-01-17,pub_only,assoc.bureau,Trésorier : Dr. Tonnich Youssef.,,,,
G0249,annonces-legales/fr/2012/007:2012R00186APSF1,EV_aa536382f060eb42477a,appointed,Sahli Hédi,Amicale des Médecins Vétérinaires de Tunisie,association_president,2012-01-17,pub_only,corp.role_colon,Président : Dr. Sahli Hédi.,,,,
G0250,annonces-legales/fr/2012/012:2012G00494SRLB1,EV_1035be458933ced87637,constituted,,"Communications, Audits, Conseils C",,2012-01-12,act,corp.constituted,Constitution d'une société SARL,,,,
G0250,annonces-legales/fr/2012/012:2012G00494SRLB1,EV_35412915a9029209a2b1,appointed,Mohamed Zied Ketata,"Communications, Audits, Conseils C",gerant,2012-01-12,act,corp.appointed,Gérance : Monsieur Mohamed Zied Ketata est nommé gérant statutaire de la société avec tous les pouvoirs les plus étendus.,,,,
G0251,annonces-legales/fr/2012/014:2012G00573SRLB1,EV_7be1052f7e31d5ccf898,constituted,,"Forma Gerie El Houkoul, siège : 1Bis Rue Jbel Fath Tunis, capital : 60",,2012-01-16,act,corp.constituted,Constitution d'une SARL,,,,
G0251,annonces-legales/fr/2012/014:2012G00573SRLB1,EV_baa955c87e5ea6f49c35,appointed,Hichem Zehani,"Forma Gerie El Houkoul, siège : 1Bis Rue Jbel Fath Tunis, capital : 60",gerant,2012-01-16,act,corp.constitution_officer,Suivant acte SSP en date du 16/01/2012 enregistré à la recette d'enregistrement des actes des sociétés 1er bureau de Tunis le 24/01/2012 sous le n° 12500723 quittance n° 836 dont deux exemplaires ont ,,,,
G0253,annonces-legales/fr/2012/017:2012T00827SANB2,EV_e5e6325e8270c718e02a,capital_increased,,BT SICAR à concurrence de 600.000 dinars correspond un apport en numéraire,,2011-12-12,act,corp.cap_up,L'augmentation du capital de 1 200 000 dinars. Le capital social augmente ainsi de 7.000.000 dinars à 8.200.000 dinars par création de 12000 parts sociale de 100 dinars chacune et ce par :,,,,
G0254,annonces-legales/fr/2012/019:2012P00175SRLB2,EV_f105d11641a934ee1319,capital_increased,,Sté Elaa Menuiserie de Bois» SARL,,2012-02-14,pub_only,corp.cap_up,- Augmentation du Capital.,,,,
G0255,annonces-legales/fr/2012/020:2012X00347SRUB1,EV_ad3f46df9c49a5e2f24d,constituted,,société Amin de confection,,2012-02-08,act,corp.constituted,Matricule Fiscal : 1234614/j,,,,
G0255,annonces-legales/fr/2012/020:2012X00347SRUB1,EV_f6aa8ed2f1d54717fadf,appointed,Gallali Mongi,société Amin de confection,gerant,2012-02-08,act,corp.role_colon,Gérant : Monsieur Gallali Mongi a été nommé.,,,,
G0256,annonces-legales/fr/2012/021:2012G01071SRLB1,EV_357cf0c3ca062f568cfb,constituted,,NORTH AFRICA TRADING AND SERVICES,,2012-02-10,act,corp.constituted,Constitution d'une SARL,,,,
G0256,annonces-legales/fr/2012/021:2012G01071SRLB1,EV_55f49ef9919114338bed,appointed,Mohamed Ali Kechrid,NORTH AFRICA TRADING AND SERVICES,gerant,2012-02-10,act,corp.appointed,Gérance : Monsieur Mohamed Ali Kechrid est nommé gérant de la société avec les pouvoirs les plus étendus.,,,,
G0258,annonces-legales/fr/2012/023:2012P00220SRUB1,EV_714ccd669bc17e5275b1,constituted,,Kenza TECHNOLOGIES,,2012-01-23,act,corp.constituted,Constitution d'une SUARL,,,,
G0259,annonces-legales/fr/2012/025:2012300216SRUB1,EV_a726dddbb2b90100a97c,constituted,,M,,2012-02-22,filing,corp.constituted,Constitution d'une SUARL,,,,
G0259,annonces-legales/fr/2012/025:2012300216SRUB1,EV_fca83f7426697cdd53f6,appointed,Mohamed Nejib KHALFAOUI,M,gerant,2012-02-22,filing,corp.appointed,Gérance : Mr Mohamed Nejib KHALFAOUI est nommé comme gérant de la société avec les pleins pouvoirs.,,,,
G0261,annonces-legales/fr/2012/025:2012G01248SRLB1,EV_30409d77e159234fe781,constituted,,"EL JINEN, SARL",,2012-02-20,act,corp.constituted,Constitution d'une Société à Responsabilité limitée,,,,
G0261,annonces-legales/fr/2012/025:2012G01248SRLB1,EV_28dc997b90ff0490387d,appointed,Sabria SKHIRI,"EL JINEN, SARL",gerant,2012-02-20,act,corp.constitution_officer,Gérante: Mme. Sabria SKHIRI.,,,,
G0262,annonces-legales/fr/2012/028:2012Z00077APSF1,EV_d075c47bf0d232008d91,appointed,Abdelmajid Gandhi,Nom de l'association : ASSOCIATION DU DÉVELOPPEMENT DLGANDRI,association_president,2012-03-06,pub_only,assoc.bureau,- Président : Abdelmajid Gandhi,,,,
G0262,annonces-legales/fr/2012/028:2012Z00077APSF1,EV_de804daf04c1a0834b83,appointed,Khaled Gandhi Et Hédi Gandhi,Nom de l'association : ASSOCIATION DU DÉVELOPPEMENT DLGANDRI,vice_president,2012-03-06,pub_only,assoc.bureau,- Vice-président : Khaled Gandhi Et Hédi Gandhi,,,,
G0262,annonces-legales/fr/2012/028:2012Z00077APSF1,EV_5fcbbbcbc247bdd158e9,appointed,Ridah Gandhi,Nom de l'association : ASSOCIATION DU DÉVELOPPEMENT DLGANDRI,secretaire_general,2012-03-06,pub_only,assoc.bureau,- Secrétaire Général : Ridah Gandhi,,,,
G0262,annonces-legales/fr/2012/028:2012Z00077APSF1,EV_173251f29180f20e7de6,appointed,Ali Gandhi,Nom de l'association : ASSOCIATION DU DÉVELOPPEMENT DLGANDRI,treasurer,2012-03-06,pub_only,assoc.bureau,- Trésorier : Ali Gandhi,,,,
G0263,annonces-legales/fr/2012/029:2012G01384SRLB1,EV_8d25d844eabe70c3400e,constituted,,Société Nagarogi Vending Services,,2012-02-13,act,corp.constituted,Constitution d'une SARL,,,,
G0263,annonces-legales/fr/2012/029:2012G01384SRLB1,EV_8c857561707d92d7e090,appointed,Malerba Livia,Société Nagarogi Vending Services,gerant,2012-02-13,act,corp.appointed,Gérance : Mme Malerba Livia est nommée gérante de la Société avec les pouvoirs les plus étendus.,,,,
G0264,annonces-legales/fr/2012/035:2012N00384SRLB2,EV_a59a9954cc11fd304bce,shares_transferred,Fethi Ben Sassi,Société Loisirs de Mer,,2011-09-08,act,corp.shares,"Suivant acte sous seing privé du 8/9/2011, enregistré à la recette des finances d'Hammamet le 13/2/2012 (sous n° de quittance M011722, n° d'enregistrement 12100594), Mr Fethi Ben Sassi a vendu à Mr Al",,,,
G0264,annonces-legales/fr/2012/035:2012N00384SRLB2,EV_c1c100decbd7d1fb7a55,shares_transferred,Ali Ben Sassi,Société Loisirs de Mer,,2011-09-08,act,corp.shares,"Suivant acte sous seing privé du 8/9/2011, enregistré à la recette des finances d'Hammamet le 13/2/2012 (sous n° de quittance M011722, n° d'enregistrement 12100594), Mr Fethi Ben Sassi a vendu à Mr Al",,,,
G0265,annonces-legales/fr/2012/035:2012T01839SRLB2,EV_1e71b6d853de3fe6153b,shares_transferred,Ali Gaaya,LIMITEE,associe,2012-01-30,act,corp.shares,"les Berges du Lac le 29/02/2012 sous le n° 12101970, quittance n° M019269, M. Ali Gaaya a cédé la totalité de ses parts sociales dans la société APEA SARL à l'associé M. Mohamed Amara.",,,,
G0265,annonces-legales/fr/2012/035:2012T01839SRLB2,EV_aa6eab174ba4b3d48c1a,shares_transferred,Mohamed Amara,LIMITEE,associe,2012-01-30,act,corp.shares,"les Berges du Lac le 29/02/2012 sous le n° 12101970, quittance n° M019269, M. Ali Gaaya a cédé la totalité de ses parts sociales dans la société APEA SARL à l'associé M. Mohamed Amara.",,,,
G0265,annonces-legales/fr/2012/035:2012T01839SRLB2,EV_e0fea5c41f9e6ece1e69,shares_transferred,Mohamed Amara,LIMITEE,,2012-01-30,act,corp.shares,"- Par acte de cession de parts sociales en date du 30/01/2012 enregistré à la recette des finances les berges du lac le 29/02/2012 sous le n° 12101971, quittance n° M019285, M. Mohamed Amara a cédé 20",,,,
G0265,annonces-legales/fr/2012/035:2012T01839SRLB2,EV_37dcdb9604135beec527,shares_transferred,Kamel Ben Rhouma,LIMITEE,,2012-01-30,act,corp.shares,"- Par acte de cession de parts sociales en date du 30/01/2012 enregistré à la recette des finances les berges du lac le 29/02/2012 sous le n° 12101971, quittance n° M019285, M. Mohamed Amara a cédé 20",,,,
G0266,annonces-legales/fr/2012/037:2012T01961APSF1,EV_069b26357390ad02dab0,appointed,Abdallah Bjaoui,Vérité et Confiance,association_president,2012-03-27,pub_only,assoc.bureau,Président : Mr. Abdallah Bjaoui,,,,
G0266,annonces-legales/fr/2012/037:2012T01961APSF1,EV_040a515e00c7c56dc2b8,appointed,Asma Ben Ayed,Vérité et Confiance,vice_president,2012-03-27,pub_only,assoc.bureau,Vice-président : Mme Asma Ben Ayed.,,,,
G0266,annonces-legales/fr/2012/037:2012T01961APSF1,EV_e2f604d77e59b000cdb2,appointed,Sghaïer Selmi,Vérité et Confiance,secretaire_general,2012-03-27,pub_only,assoc.bureau,Secrétaire général : Sghaïer Selmi.,,,,
G0267,annonces-legales/fr/2012/038:2012G01850SRLB1,EV_b724bf538ab2ce78a747,constituted,,O RALLIANCE,,2012-03-14,act,corp.constituted,Constitution d'une SARL,,,,
G0267,annonces-legales/fr/2012/038:2012G01850SRLB1,EV_e4b77ed45055440a5f49,appointed,Khaled Najjar,O RALLIANCE,gerant,2012-03-14,act,corp.appointed,Gérance : Mr. Khaled Najjar est nommé gérant de la société avec les pouvoirs les plus étendus.,,,,
G0268,annonces-legales/fr/2012/039:2012A00326SRLB2,EV_b490cbc6a44f4732a8a0,dissolved,,SOCIETE SEL' AM,,2012-03-24,filing,corp.dissolved,La dissolution anticipée de la société,,,,
G0268,annonces-legales/fr/2012/039:2012A00326SRLB2,EV_dcd79f315db35a40d33e,appointed,Lamia Tarmiiz,SOCIETE SEL' AM,,2012-03-24,filing,corp.appointed,La nomination de Madame Lamia Tarmiiz liquidatrice de la société.,,,,
G0270,annonces-legales/fr/2012/043:2012G02188SRLB2,EV_489e338060fc75a0b5f5,liquidated,,Société WEAR IN,,2012-01-19,act,corp.liquidated,- Dissolution et liquidation anticipée de la société.,,,,
G0272,annonces-legales/fr/2012/046:2012B00457SRLB1,EV_d3493ead2c3b31aa8f4d,constituted,,Immobilière Shoes Center,,2012-04-04,act,corp.constituted,Constitution de SARL,,,,
G0272,annonces-legales/fr/2012/046:2012B00457SRLB1,EV_72b382b425c99c0c7885,appointed,Ridha Ben Amar,Immobilière Shoes Center,gerant,2012-04-04,act,corp.appointed,Gérant : Mr Ridha Ben Amar est désigné gérant pour une durée illimitée avec le pouvoir le plus étendu.,,,,
G0274,annonces-legales/fr/2012/048:2012S00983SRUB1,EV_2ce1b5ade14b9d91e263,constituted,,Société Rayan Immobilière,,2012-04-17,filing,corp.constituted,Constitution d'une S.U.A.R.L.,,,,
G0274,annonces-legales/fr/2012/048:2012S00983SRUB1,EV_a450d7029d677553c194,appointed,Raouf Toumi,Société Rayan Immobilière,gerant,2012-04-17,filing,corp.constitution_officer,Gérant associé unique : Mr Raouf Toumi.,,,,
G0275,annonces-legales/fr/2012/049:2012B00491SRLB1,EV_857ba65320a56b18cbeb,constituted,,Sté Shyphax Rent A Car,,2012-03-16,act,corp.constituted,Constitution d'une SARL,,,,
G0275,annonces-legales/fr/2012/049:2012B00491SRLB1,EV_760177330bd11b5c4699,appointed,Salma Sallami,Sté Shyphax Rent A Car,gerant,2012-03-16,act,corp.role_colon,Gérance : Mme Salma Sallami a été nommée Gérante de la société avec les pouvoirs les plus étendus.,,,,
G0276,annonces-legales/fr/2012/049:2012G02581SRLB1,EV_6840e002d7ec0aeb435c,constituted,,"COSIP, Siège social : Rue des Entrepreneurs Imm",,2012-04-18,filing,corp.constituted,Constitution d'une S.A.R.L,,,,
G0276,annonces-legales/fr/2012/049:2012G02581SRLB1,EV_cf43ce556f61c9b84912,appointed,Isabella D'errico,"COSIP, Siège social : Rue des Entrepreneurs Imm",gerant,2012-04-18,filing,corp.appointed,Luca Attilio Maldini est nommé gérant et Mme Isabella D'errico cogérante.,,,,
G0277,annonces-legales/fr/2012/049:2012P00470SRLB1,EV_a7d6429b0d4c0babcb72,constituted,,Société Elwifak,,2012-04-05,act,corp.constituted,Constitution d'une société,,,,
G0280,annonces-legales/fr/2012/060:2012B00659SRUB1,EV_c23b7613b01f10c40635,constituted,,Sté Tunisian Style,,2012-05-10,act,corp.constituted,Constitution d'une société,,,,
G0281,annonces-legales/fr/2012/060:2012M00438APSF1,EV_c8192a736797d41397a3,appointed,Nasr Jemai,Nom de l'association : Al Wafa,secretaire_general,2012-02-10,act,assoc.bureau,Secrétaire général : Nasr Jemai,,,,
G0281,annonces-legales/fr/2012/060:2012M00438APSF1,EV_a3d04e80a25e63090c37,appointed,Hédi Jawamaa,Nom de l'association : Al Wafa,treasurer,2012-02-10,act,assoc.bureau,Trésorier : Hédi Jawamaa,,,,
G0283,annonces-legales/fr/2012/064:2012G03375SRLB1,EV_3512e115d26436ef1e1e,constituted,,R,,2012-05-15,act,corp.constituted,Constitution d'une SARL,,,,
G0283,annonces-legales/fr/2012/064:2012G03375SRLB1,EV_723e8316650d47b9bedb,appointed,Lotfi Mesbehi,R,gerant,2012-05-15,act,corp.appointed,Gérant : Mr Lotfi Mesbehi est nommé gérant de la société pour une durée d'une année renouvelable avec les pouvoirs les plus étendus.,,,,
G0284,annonces-legales/fr/2012/065:2012100064APSF1,EV_d58fae8a3e799f8e42f8,appointed,Amor Maiti,"Nom : la liberté, la dignité et le développement de Dgoms",secretaire_general,2012-05-31,pub_only,assoc.bureau,Secrétaire Général : Amor Maiti,,,,
