spell_id,obs_date,obs_kind,obs_event_id,evidence_quote
SP_d54e406553af991ef3c9,2012-02-29,onset,EV_170bb7171a63d3b97f93,- Nomination de Mr Khay Abdrrazak titulaire de CIN n° 03207041 Nouveau gérant de la société au lieu de Mr Ridha Ali Chaabane.
SP_d54e406553af991ef3c9,2012-02-29,confirmation,EV_af1fb6e62328ab957e16,- Nomination de Mr Ridha Ali Chaabane titulaire de CIN n° 03246408 Nouveau gérant de la société au lieu de Mr Abderrazak Khay.
SP_d54e406553af991ef3c9,2012-05-11,confirmation,EV_f70f09b7f1eab741781b,- Nomination de Mr Ridha Ali Chaabane titulaire de CIN n°03246408 gérant avec les pouvoirs étendus au lieu de Mme Fatma Salima Chaabane titulaire de CIN n° 05909031 pour des raisons de santé.
SP_a9a813ae426d90ddc866,2007-02-08,onset,EV_9dd01ffeeac0ad09f1dd,Gérance : Monsieur Mohamed Chaabane est nommé gérant de la société pour une période de cinq ans avec tous les pouvoirs énoncés aux statuts.
SP_836f58a2c1d156468af3,2008-02-12,onset,EV_5467d4d64229db85c10d,Gérance : M. Mohamed Triki a été nommé gérant de la société.
SP_51dfb1a1a151522ee45d,2008-02-08,onset,EV_915c126f87cf63dab0cb,"Du procès-verbal de la première réunion du conseil d'administration du 8 février 2008 enregistré à la recette des finances premier bureau de Tunis le 20 février 2008 sous le n° 8801574, quittance n° 1"
SP_984bfa9789ddf4a462b4,2008-01-25,onset,EV_368b49a1be6a0cca2c67,Gérant : Monsieur Saidi Mohamed a été nommé gérant de la société avec le pouvoir le plus étendu.
SP_85e157137e249ef1dacb,2008-02-12,onset,EV_cdfcf1fca1fa0bd7ce9c,Gérant : Monsieur Kamoun Karim est nommé gérant de la société.
SP_a060fe3b3a213a60d14b,2008-02-22,renewal,EV_2abc592bbfc795d9aedd,"Il appert du PV du conseil d'administration n° 63 enregistré à la recette des finances d'Ezzahra sous le n° 08700357 Quittance n° M004455, qu'il a été décidé le renouvellement du mandat de Monsieur Fé"
SP_98c5a963e07527342e89,2008-02-11,onset,EV_1824b7f786ca886c6610,Gérant : Monsieur Mohamed Sidhom est nommé gérant pour une période de trois ans renouvelable avec les pouvoirs les plus étendus.
SP_0ec4009f48597b75e54a,2008-02-26,onset,EV_6c8b0e2afe1328d05ad9,"Dénomination : Société Negotrade, au Capital de 150.000 DT, sise au 67, Rue de Silos 1008 Tunis et dont la durée est de 99 ans, Mr. Sassi Wissem gérant de la Sté Deux exemplaires des statuts ont été d"
SP_147cbc4ff56663b6809e,2007-02-07,onset,EV_22acd06ab730f2c75143,Gérant : Mr. Jean Paul Michelard.
SP_d3f09713d30ea3a7a6de,2008-02-26,onset,EV_013cdbb64e10097a0c9a,Gérance : Mme Jallila Reguig épouse Bouricha est désignée gérante de la société pour une durée de vingt ans.
SP_4254fa6f9fb9076bc94d,2008-02-25,onset,EV_043b7ffd2fb421ce1345,Gérance : Monsieur Mounir Beltaifa est nommé gérant de la société avec tous les pouvoirs énoncés aux statuts.
SP_1713d70af6b44a5f1175,2007-02-16,onset,EV_ab993ce79e9f75d25310,Gérance : Madame Nafti Hayet est nommée gérante de la société avec tous les pouvoirs énoncés aux statuts.
SP_6d7ef871924d1cae2577,2006-06-30,renewal,EV_3fbe68081a407d2f7089,"- Le renouvellement du mandat du commissaire aux comptes la société « SOCEC» représentée par Mr Yahia Chaabouni, pour la durée de trois ans, expirant après la tenue de l'AGO devant statuer sur les com"
SP_e71c0143f52f150d1a0f,2006-06-30,renewal,EV_65a4041ff90a7469adc5,"- Le renouvellement du mandat du directeur général M. Sami Hachicha pour la durée de trois ans, expirant après la tenue de l'AGO devant statuer sur les comptes de l'exercice 2008, et lui conféré les p"
SP_601b4e75eea849a04b61,2008-01-02,onset,EV_e70476151168f6c566c4,"En vertu d'un PV de réunion du 2 janvier 2008, enregistré à la recette des finances Cité Mahrajane le 23 janvier 2008 (n° quittance 8136, n° d'enregistrement 08800411), dont deux exemplaires ont été d"
SP_d7484a034ca7deaefcf0,2008-02-22,onset,EV_b3269383c830be4d4180,"Gérance : Madame Samia Triki est nommée gérante de la société, avec les pouvoirs les plus étendus."
SP_8537ee997c8b6382b83a,2008-01-18,onset,EV_f34e9820ebdfa6fb404c,"99 ans, son siège social au 23 rue d'Egypte Tunis, sa gérante Mme Arbia Hammami."
SP_b30b6b77a3ab08628bde,2008-03-07,onset,EV_266b0afa2a817502e015,"Gérance : Monsieur Tahar El Materi est nommé gérant de la société, avec pleins pouvoirs, et ce, pour une période indéterminée."
SP_f3cd33757990c13029c9,2008-01-17,onset,EV_f3977a7870ed815a4e8e,-Mr Juan Molins Amat est nommé en qualité de président du conseil d'administration avec les pleins pouvoirs.
SP_3edcbc1a03a091fdf909,2008-02-01,onset,EV_70611431f3e8a0a8da7f,- la nomination de Monsieur Habib M'rahi en tant que président directeur général de la société.
SP_f2e1e55f047f93665f24,2008-01-11,onset,EV_d7ceb3e42034afbe22e0,"En vertu du procès-verbal de l'assemblée générale extraordinaire, en date du 11 janvier 2008, enregistré à la recette de finances d'El Menzah 6, en date du 22 janvier 2008, sous le n° 8700433, quittan"
SP_ce734bcca8db6413fd2b,2008-02-19,terminus,EV_e68935503d890d537092,"En vertu du PV de l'AGO du 19 février 2008, enregistré à la recette de l'enregistrement des actes de société de Sfax le 28 février 2008, n° d'enregistrement 08800936, Quittance n° M000961, dont 2 exem"
SP_3da0b0b5c0e04886c309,2008-02-19,terminus,EV_6a09e2089517ccb8ec19,"En vertu du PV de l'AGO du 19 février 2008, enregistré à la recette de l'enregistrement des actes de société de Sfax le 28 février 2008, n° d'enregistrement 08800936, Quittance n° M000961, dont 2 exem"
SP_3da0b0b5c0e04886c309,2008-09-10,terminus,EV_4d80100bb177c881cce9,"l'acceptation de la démission du gérant, Mongi Hadj Salah et la nomination de Sabeh Ben Sessi, gérantes de la société pour trois ans renouvelable, avec les pouvoirs édictés dans les statuts."
SP_d870f06b658c3b7701c4,2008-02-22,onset,EV_eb21dab93cca7a38b4a9,Gérance : Monsieur Stefano Stefanelli est désigné gérant de la société avec les pouvoirs les plus étendus.
SP_5cc7a848c4cf290626e5,2007-03-22,onset,EV_ae15a2cfabf900874796,"Suivant procès-verbal du conseil d'administration de la Société immobilière Inès de Tunisie en date du 22 mars 2007, enregistré à la recette des finances El Menzah 6 le 7 février 2008, quittance 35839"
SP_5cc7a848c4cf290626e5,2010-04-13,confirmation,EV_f2eff177c90187034a5c,"finances d'El Menzah 6 le 27 juillet 2010 enregistrement n°10705326 quittance n°71176, dont 2 exemplaires ont été déposés au greffe du tribunal de Première Instance de l'Ariana le 12 août 2010 sous le"
SP_aeadd7b960cd04bceffc,2008-01-05,onset,EV_9f8b937f65c0f59f3f62,- La nomination de Monsieur Moez Chaâbane comme nouveau gérant avec pleins pouvoirs.
SP_86b4cbdeefd0d8ced116,2008-02-20,onset,EV_6256ce339d886b40d893,"Du procès-verbal de la première réunion du conseil d'administration en date du 5 Mars 2008 enregistré à Tunis à la REAS 1er bureau, le 6 mars 2008 sous le n° 8802045 quittance n° 2643, il résulte que "
SP_f959a5c9d629a7808199,2008-02-20,onset,EV_9a8dc75fd5cc75532497,"Du procès-verbal de la première réunion du conseil d'administration en date du 5 Mars 2008 enregistré à Tunis à la REAS 1er bureau, le 6 mars 2008 sous le n° 8802045 quittance n° 2643, il résulte que "
SP_d82a510b7c6aed1bf9b1,2008-02-15,onset,EV_a64198f227a69dbbee6e,Président directeur général : Monsieur Férid Abbas.
SP_4a25b4d60c0389eb882e,2008-02-15,onset,EV_e661220c74292ecedd3c,Directeur général adjoint : Monsieur Hamadi Abbas.
SP_c28d1fb58e52c62e20bd,2008-02-15,onset,EV_55074ecb2be14343cd6f,Directeur général adjoint : Monsieur Sadreddine Abbas.
SP_746b5902c04dd1b6522e,2007-12-06,onset,EV_9a15b1a29c9a91d9979d,3 - La nomination de Monsieur Mohamed Imed Trabelsi comme gérant de la société avec les pouvoirs les plus étendus.
SP_fd559c6171a8077337f7,2008-02-01,terminus,EV_2c0a9c66315114ce14ab,2 - D'accepter la démission de Mr Mohsen Hassen de ses fonctions de gérance
SP_a8b681ac1449a8fe357a,2008-02-26,onset,EV_bcb07b01abae7ac0778f,Gérance : Mr Sofien El Arem est nommé gérant de la société pour une durée illimitée avec les pouvoirs les plus étendus.
SP_a8b681ac1449a8fe357a,2008-05-26,confirmation,EV_21710976dcc59a82dca8,Mme Abbessi Rim est désignée une nouvelle gérante au sein de la société le confort de Rotin. D'où Mr Areum Sofiene et Madame Abbessi Rim sont nommés deux gérants.
SP_83e7e38c46d9ae60fd25,2008-03-11,onset,EV_fc493ce43981838dfc4b,Gérance : Monsieur Mohamed Zine El Abidine est nommé gérant de la société et avec tous les pouvoirs.
SP_36930e4770e289d91eb8,2008-02-16,onset,EV_fd1e153d8c35fe4afbae,Gérance : Monsieur Roussel Claude Robert est nommé gérant de la société avec tous les pouvoirs énoncés aux statuts.
SP_5f6d0fc956aa31503f52,2008-02-05,onset,EV_bc0e10e8b6346471e6d7,"Par procès-verbal de l'assemblée générale ordinaire réunie le 5 février 2008, enregistré à la recette des finances El Menzeh 9 le 13 mars 2008, sous le numéro 8800682, dont deux exemplaires ont été dé"
SP_a4e0a4e8db9b78c1b348,2008-03-04,onset,EV_a39ea96d2acee5e9b511,Gérant : Mr Mohamed Trabelsi.
SP_905ae72742e554f8acfa,2008-03-14,onset,EV_d5b2aa8699a58fce7312,Gérance : Monsieur Hakim Ben Yedder a été nommé gérant de la société pour une durée de trois années renouvelables.
SP_fb5600461141a78f7e67,2008-03-12,onset,EV_366dc7a79bc3553290b7,"Gérance : Suivant un procès-verbal du 12 mars 2008, enregistré à la recette de l'enregistrement des actes de sociétés à Sousse le 17 mars 2008, quittance n° M00526, enregistrement n° 08800509, la géra"
SP_0d393ec0658d406d755c,2007-03-13,onset,EV_51ca35597ef75f893376,- La nomination de Madame Malika Ben Ayed en tant que gérante de la société.
SP_69d7e2f83a58ebcb7dab,2008-02-20,onset,EV_f3318d2380bd247fde38,- La nomination de Monsieur Omrane Ben Othman comme gérant unique de la société.
SP_2421b4ecc96ba60eb06f,2008-03-04,onset,EV_7dbb856aa2dc0b7a5606,* La nomination de Mr Mohamed Meddeb président directeur général de la société et lui confère les pouvoirs les plus étendus.
SP_17698d1ec3873f00e139,2008-03-25,onset,EV_a01f4899265820cc3dd4,Gérant : Mr Mohamed Triki.
SP_dde34793cb891a6f526e,2008-03-06,onset,EV_084b5eb696bfd8467958,Gérant : Mr Issam Abdennadher est nommé gérant de la société avec les pouvoirs les plus étendus.
SP_9ac2031950fe0f2cd774,2008-01-01,terminus,EV_3347971fea09046fbcde,"Suivant procès-verbal du conseil d'administration du 30 novembre 2007, enregistré à la recette de l'enregistrement des actes de sociétés 1er bureau de Tunis le 16 mars 2008, enregistrement 8802072, qu"
SP_9ac2031950fe0f2cd774,2011-11-01,terminus,EV_924af2338f74eaf53281,"2) Suivant P.V. du Conseil d'Administration du 14 octobre 2011 enregistré à la Recette des Finances de Korba le 17 Octobre 2011 sous le n°11701771 Quittance M025770, il a été décidé la révocation du D"
SP_bad0f355286e08287cca,2008-01-01,terminus,EV_c31ad9035f262246145e,"Suivant procès-verbal du conseil d'administration du 30 novembre 2007, enregistré à la recette de l'enregistrement des actes de sociétés 1er bureau de Tunis le 16 mars 2008, enregistrement 8802072, qu"
SP_c2bbd863e270a21141da,2007-09-26,terminus,EV_2e3775aabe7577629dc9,"n° M007051, il a été procédé à l'acceptation de la démission de Mr Mauro Piccini de son poste de président directeur général et à la nomination de Mr Raffaele Di Mario en qualité de président directeu"
SP_cdc2736211a4a53e4463,2008-02-13,terminus,EV_62332afc26117e0a045b,"3- Suivant procès-verbal de l'assemblée générale extraordinaire réunie le 16 février 2008, enregistré à la recette de l'enregistrement des actes de sociétés Tunis le 25 février 2008, sous le n° 880166"
SP_22fb622debe4150b4920,2008-03-05,terminus,EV_a3d43af2b6960546fbfc,"- L'acceptation de la démission de Mr. Ridha Boussarsar du poste de gérant et lui accorder quitus, et nomination de M. Abdelwahab Chaâbane nouveau gérant pour une période de 3 années."
SP_f1d978035105f8ad1828,2008-02-25,onset,EV_d7b999ff5df9e4268dc0,"Il appert du P.V de l'assemblée générale ordinaire daté du 25 février 2008, enregistré à la recette des finances de Chihia, le 24 mars 2008, sous le n° 08700162, quittance n° M006592, dont deux exempl"
SP_54cbcb053d4888a3da1b,2008-03-01,onset,EV_04ae37dda3f0d734093d,"Gérance : Mr Sami Ben Ahmed Ennajjari, est nommé gérant de la société Ennajjari Frères (SARL). Il est désigné gérant avec les pouvoirs les plus étendus pour agir au nom de la société."
SP_2b188996c483fae0e10e,2008-03-24,onset,EV_68600ecaa8515e1327dc,Gérance : Monsieur Hichem Ben Ahmed est nommé gérant de la
SP_dd9de6652b679eb86a99,2008-03-22,terminus,EV_a6ba36f46c570e8dce63,"1) Nomination de Monsieur Faouzi Sassi en qualité de gérant de la société suite à l'acceptation de la démission de l'ancien gérant Monsieur Sassi Laabar, cette nomination est faite pour une durée de 3"
SP_cf6854ee9d7755218455,2008-03-05,onset,EV_e6ea20b575b00aa919b7,"- Nomination d'un nouveau gérant, Mr Sami M'Hiri."
SP_43e7e4c7386f1dde8fb3,2008-01-16,onset,EV_ceb6d31052e69e7cb63a,"Suivant procès-verbal de l'assemblée générale extraordinaire du 16 janvier 2008 enregistré à la recette d'enregistrement des actes de sociétés à Sfax le 7 mars 2008, reçu n° M001109, et dont deux exem"
SP_69f404080af63ddfd1ac,2008-03-11,onset,EV_7b600b3e6214b8f16bbd,Fondateur de la société : Monsieur Saidi Ahmed de nationalité tunisienne demeurant à Kantaoui Sousse.
SP_7f10ea0c67f5fac7b932,2008-03-28,onset,EV_0da8d40a33f44ba09bad,Gérante : Mme Ikram Hamrouni avec les pouvoirs les plus étendus.
SP_35657697b74f2a7f17e5,2008-03-18,onset,EV_ae93342f8a36ce9831a5,Gérance : Monsieur Kamel Dhaouadi est nommé gérant de la société pour toute sa durée avec les pouvoirs les plus étendus.
SP_653f3c9748018ab1b74f,2003-04-01,onset,EV_18390a2184e46421e088,Gérance : Monsieur Hammami Jameleddine est désigné gérant de la société.
SP_5d6f6b019829fffedee2,2007-12-27,onset,EV_b30a21e3470f866d1f86,Président du conseil: Monsieur Ahmed ABDELKEFI
SP_5d6f6b019829fffedee2,2008-04-22,confirmation,EV_d0d3d179988286140106,Président du Conseil : Monsieur Ahmed ABDELKEFI
SP_5d6f6b019829fffedee2,2008-05-29,confirmation,EV_66c7160e41804341a1dc,Président du Conseil : Monsieur Ahmed ABDELKEFI
SP_5d6f6b019829fffedee2,2008-09-09,confirmation,EV_e15110629cdbf576b5af,Président du Conseil : Monsieur Ahmed ABDELKEFI
SP_15fce0e90fbde352dde8,2007-12-27,onset,EV_2ca605abae2f07163926,Directeur Général : Monsieur Fethi MESTIRI
SP_15fce0e90fbde352dde8,2008-04-22,confirmation,EV_c9636dbbae90fcbb931e,Directeur Général : Monsieur Fethi MESTIRI
SP_15fce0e90fbde352dde8,2008-05-29,confirmation,EV_62a4da2d8b2c5fa2bb41,Directeur Général : Monsieur Fethi MESTIRI
SP_15fce0e90fbde352dde8,2008-09-09,confirmation,EV_17c69e4ade85625d60dc,Directeur Général : Monsieur Fethi MESTIRI
SP_1b2174de187af37a8d29,2007-12-27,onset,EV_e22ba891454fc1249c74,Directeur Général Adjoint : Monsieur Hichem ZGHAL
SP_1b2174de187af37a8d29,2008-04-22,confirmation,EV_9a7b24bd48b0524e2b1d,Directeur Général Adjoint : Monsieur Hichem ZGHAL
SP_1b2174de187af37a8d29,2008-05-29,confirmation,EV_01cce0c6d8cc999b348e,Directeur Général Adjoint : Monsieur Hichem ZGHAL
SP_1b2174de187af37a8d29,2008-09-09,confirmation,EV_762560066cd0cf8b43d8,Directeur Général Adjoint : Monsieur Hichem ZGHAL
SP_efca7927e81e2eb5cdd1,2008-03-31,terminus,EV_8d17d766cf0f41c19a6c,"Suivant le procès-verbal de l'assemblée générale extraordinaire tenue le 31 janvier 2008, enregistré à la recette des finances, avenue de la liberté Tunis le 23 février 2008 (quittance n° M001367, enr"
SP_2ac7c26c9a676210e73e,2008-04-04,renewal,EV_d0e5f5f12258673e033d,"- Le renouvellement du mandat de Monsieur Fayçal Derbal, représentant légal de FINOR, pour une période de trois ans (2007-2008-2009), qui prendra fin à l'issue de l'assemblée générale ordinaire appelé"
SP_c5fa555090c705bac59b,2008-04-01,onset,EV_80b24d407a20c4cdc1b5,Gérance : Madame Raja Chaabane a été nommée gérante de la société avec les pouvoirs les plus étendus.
SP_ab1e47b898b10bb2c7cc,2008-01-24,onset,EV_85c98f516d205af5c043,Messieurs Habib Hammami et Hafedh Hammami sont nommés gérants statuaires de la société pour une durée indéterminée avec les pouvoirs les plus étendus.
SP_82a63fbe3b2a117253ad,2008-02-20,onset,EV_14f930925da821de2cd5,"Monsieur Hichem Ben Mohamed Hédi Ismaïl est nommé gérant de la société, avec les pouvoirs les plus étendus."
SP_2fe51b53d31d87f304bf,2008-03-17,onset,EV_cdae655e68b3c629a2e2,"Du procès-verbal de la première réunion du conseil d'administration du 17 mars 2008 enregistré à la recette des finances premier bureau de Tunis le 27 mars 2008 sous le n° 8802718 quittance n° 3525, i"
SP_200eecc08dacadf4c44f,2008-03-13,onset,EV_cc17851cecce61ee7785,"Gérance : Mr Chedli Hammami, est nommé gérant de la société avec tous les pouvoirs les plus étendus."
SP_2c00bffede59bca9f230,2007-09-10,onset,EV_c43e82d923602fda4f9a,Gérance : Monsieur Gherissi Ridha est nommé gérant de la société avec tous les pouvoirs énoncés aux statuts.
SP_4ee386687798058bc090,2008-03-10,onset,EV_01ca02ebbd04eb2d08b4,Gérance : Mr Abdelhannen Ala est nommé gérant de la société avec les pouvoirs les plus étendus.
SP_cb5bb49d1275f483c34c,2008-03-24,onset,EV_6f6dacc2c34a1d11ec05,- Gérance : Il a été nommé Mr Maamoun Ben Hadj Yahia gérant de la société avec tous les pouvoirs.
SP_0466349d2122d964c5ef,2008-03-31,onset,EV_73e8ce5ecb836b549126,Gérance : Monsieur Imed Gharbi est nommé gérant statutaire pour une durée de trois ans avec les pouvoirs les plus étendus.
SP_9830544b9b7283094375,2007-12-04,renewal,EV_9f8bd678dafa5cac3174,"En vertu du procès-verbal de l'assemblée générale ordinaire daté du 4 décembre 2007 et enregistré à la recette des finances de la Goulette le 17 décembre 2007, sous le numéro 7708776, quittance n° 964"
