edge_id,layer,relation,from_id,from_name,from_fr,from_ijmes,to_id,to_name,to_fr,to_ijmes,to_kind,subjects_studied,year,year_lo,year_hi,date_precision,evidence_tier,extractor,pattern_id,confidence,entry_uid,evidence_quote
ED_e5d8d19e7d9ba65ba75b,office,patronised,PERSON_MYY_LWYS_RWNY,لويس روني ميي,Louis René Millet,Luwis Runi Mayy,ASSOC_JMYH_KHLDWNYH,الجمعية الخلدونية,La Khaldounia,al-Khalduniyya,association,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:2.08,"بتشجيع من ممثل فرنسا انذاك, المأسوف عليه السفير لويس روني ميي"
ED_98808030be2688e359f7,office,appointed_to,PERSON_MYY_RWNY,روني ميي,René Millet,Runi Mayy,OFFICE_MQYM_AM_FRNSY_BTWNS,المقيم العام الفرنسي بتونس,Le Résident général de France à Tunis,The French Resident General in Tunis,office,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:2.07,خصّصها روني ميِي سفير فرنسا والمقيم العام الفرنسي بتونس سابقاً
ED_e9509e381b99024f3434,office,appointed_to,PERSON_NASR_MHMD,محمد الناصر باي,Mohamed En-Naceur Bey,Muhammad al-Nasir Bay,OFFICE_RSH_MMLKH_TWNSYH,عرش المملكة التونسية,Trône du Royaume de Tunisie,Throne of the Kingdom of Tunisia,office,,,1906-01-01,1922-12-31,year_range,book_stated,llm,aalam-model-v1,0.80,aalam:2.09,الجالس على العرشس آأنذاك هو الأمير محمد الناصر باي
ED_52753425a629430875ee,office,appointed_to,PERSON_QABADW_MHMWD,محمود قابادو,Mahmoud Kabadou,Mahmud Qabadu,OFFICE_MDRS_MN_TBQH_AWLY_BJAM_ZYTWNH,مدرس من الطبقة الأولى بجامع الزيتونة,professeur de première classe à la mosquée Zitouna,first-class teacher at the Zaytuna Mosque,office,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:1.05,"حتى ولآه أمر
التدريس بجامع الزيتونة المعمور بصفة مدرّس من الطبقة الأولى"
ED_c1a6edad2f82d2b8e10f,office,appointed_to,PERSON_QABADW_MHMWD,محمود قابادو,Mahmoud Kabadou,Mahmud Qabadu,OFFICE_MFTY_BALMJLS_SHRY,مفتي بالمجلس الشرعي,mufti au conseil charaïque,mufti of the sharia council,office,,1868,1868-01-01,1868-12-31,year,book_stated,llm,aalam-model-v1,0.80,aalam:1.05,"إلى أن ارتقى إلى خطة مفتي
بالمجلس الشرعي بالعاصمة (سنة 1868"
ED_78ef3e1dd405a468d441,office,appointed_to,PERSON_QABADW_MHMWD,محمود قابادو,Mahmoud Kabadou,Mahmud Qabadu,OFFICE_QADY_BARDW,قاضي باردو,cadi du Bardo,judge of the Bardo,office,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:1.05,"أولاه الأمير الجديد
محمد الصادق باي), خطة قاضي باردو"
ED_5ccce4a3b48d63aa3beb,office,opposed_by,PERSON_QLATY_HSN,حسن قلاتي,Hassen Guellaty,Hasan Gallati,PERSON_BAY,الباي,Le Bey,The Bey,person,,1912,1912-01-01,1912-12-31,year,book_stated,llm,aalam-model-v1,0.80,aalam:3.07,بمقتضى أمر علي صادر عن الباي، وإبعادهما إلى أماكن مختلفة
ED_79a510be800ee3a9c527,office,appointed_to,PERSON_RDWAN_MHMD,محمد رضوان,Mohamed Radhouane,Muhammad Radwan,OFFICE_QADY_ASMH_HNFY,قاضي العاصمة الحنفي,cadi hanéfite de la capitale,Hanafi judge of the capital,office,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:3.01,كُلّف بخطة قاضي العاصمة الحنفي
ED_0d439d7572050c01cec9,office,appointed_to,PERSON_RDWAN_MHMD,محمد رضوان,Mohamed Radhouane,Muhammad Radwan,OFFICE_RYS_DARH_MHASBAT,رئيس دائرة المحاسبات,Président de la Cour des comptes,President of the Court of Accounts,office,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:3.01,وتقلّد منصب رئيس دائرة المحاسبات
ED_da107886aee4bf9c5e72,office,headed,PERSON_RDWAN_MHMD,محمد رضوان,Mohamed Radhouane,Muhammad Radwan,ORG_MKTB_TRJMH,مكتب الترجمة,le bureau de traduction,the translation bureau,org,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:3.01,وبعدما أشرف بكفاءة نادرة على مكتب الترجمة
ED_e9a9c49831c164dc46d4,office,succeeded,PERSON_RDWAN_MHMD,محمد رضوان,Mohamed Radhouane,Muhammad Radwan,PERSON_RDWAN_MSTFY,مصطفى رضوان,Mustapha Radhouane,Mustafa Radwan,person,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:3.01,فأمّا الابن محمد الذي تلقى مثل شقيقه تربية مزدوجة اللغة، فقد خحلف أباه في إدارة المال
ED_5e23eb09022a36f29643,office,succeeded,PERSON_RDWAN_MHMD,محمد رضوان,Mohamed Radhouane,Muhammad Radwan,PERSON_RDWAN_TYB,الطيب رضوان,Taïeb Radhouane,al-Tayyib Radwan,person,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:3.01,ما لبث أن أحاله على مضض إلى أخيه الأكبر الذي أصبح هو أيضاً مدرّساً بجامع الزيتونة
ED_bddaffb1d13b5149e669,office,appointed_to,PERSON_RDWAN_MSTFY,مصطفى رضوان,Mustapha Radhouane,Mustafa Radwan,OFFICE_RYS_QSM_ANSHA_BADARH_MALYH,رئيس قسم الإنشاء بإدارة المالية,Chef du service de la rédaction à l'administration des finances,Head of the drafting section in the finance administration,office,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:3.01,مصطفى » رئيس قسم الإنشا، بإدارة المال
ED_8afdd9fe587853926867,office,patronised,PERSON_RDWAN_TYB,الطيب رضوان,Taïeb Radhouane,al-Tayyib Radwan,ASSOC_JMYH_KHYRYH_ASLAMYH,الجمعية الخيرية الإسلامية,El Jamiya El Khairia El Islamia,al-Jamiyya al-Khayriyya al-Islamiyya,association,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:3.01,وجلب إليها عدداً كبيراً من الطلبة وأسند إلى البعض منهم من ماله الخاصٌ منحاً دراسية
ED_823230ac6bbf43c838b7,office,appointed_to,PERSON_RDWAN_TYB,الطيب رضوان,Taïeb Radhouane,al-Tayyib Radwan,OFFICE_AMYN_MAL_JMYH_KHYRYH_ASLAMYH,أمين مال الجمعية الخيرية الإسلامية,Trésorier de l'Association islamique de bienfaisance,Treasurer of the Islamic Benevolent Association,office,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:3.01,وظل مدة سنوات عديدة أمين مالها الذي لا مأخذ عليه
ED_3446df3c24f35d4d5019,office,left_post,PERSON_RDWAN_TYB,الطيب رضوان,Taïeb Radhouane,al-Tayyib Radwan,OFFICE_MNSB_FY_SLK_TDRYS,منصب في سلك التدريس,poste dans le corps enseignant,post in the teaching corps,office,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:3.01,وقد شغل في سلك التدريس منصباً ممتازاً ما لبث أن أحاله على مضض إلى أخيه الأكبر
ED_d644aeeb0e6f5d5558f1,office,patronised,PERSON_RDWAN_TYB,الطيب رضوان,Taïeb Radhouane,al-Tayyib Radwan,PARTY_HZB_HR_DSTWRY_TWNSY,الحزب الحر الدستوري التونسي,Parti libre constitutionnel tunisien,al-Hizb al-Hurr al-Dusturi al-Tunisi,party,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:3.01,فإنه قد أيْد من أول وهلة الحزب الحر الدستوري التونسي
ED_954c2d188b066daadb26,office,patronised,PERSON_RDWAN_TYB,الطيب رضوان,Taïeb Radhouane,al-Tayyib Radwan,PERSON_NASR_MLK_MHMD,الملك محمد الناصر باي,El Malek Mohamed Naceur Bey,al-Malik Muhammad al-Nasir Bay,person,,1922,1922-01-01,1922-12-31,year,book_stated,llm,aalam-model-v1,0.80,aalam:3.01,أبدى تضامنه سنة 1922 مع المغفور له الملك محمد الناصر باي
ED_05ebf0f2a8c5a8ce978e,office,recommended,PERSON_RSHYD,الجنرال رشيد,Le Général Rachid,al-Jinral Rashid,PERSON_BNMSTFY_HSWNH,حسونة بن مصطفى,Hassouna Ben Mustapha,Hasuna Ibn Mustafa,person,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:3.05,"تلقى
تشكرات الجنرال رشيد الذي أعرب عن كامل رضاه"
ED_de4b9484fe18ac5bd729,office,appointed_to,PERSON_RYAHY_ABRAHYM,إبراهيم الرياحي,Ibrahim Riahi,Ibrahim al-Riyahi,OFFICE_BASH_MFTY,باش مفتي,Grand mufti,Chief mufti,office,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:1.03,تولّى الشيخ إبراهيم الرياحي خخطة باش مفتي، أي رئاسة المذهب
ED_26a363992fe855ab5b5e,office,appointed_to,PERSON_RYAHY_ABRAHYM,إبراهيم الرياحي,Ibrahim Riahi,Ibrahim al-Riyahi,OFFICE_KBYR_AHL_SHWRY,كبير أهل الشورى,chef des gens de la choura,head of the consultative council,office,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:1.04,عندما انتقل الشيخ إبراهيم الرياحي كبير أهل الشورى إلى جوار ربه
ED_0af0ce20fe2687224277,office,headed,PERSON_RYAHY_ABRAHYM,إبراهيم الرياحي,Ibrahim Riahi,Ibrahim al-Riyahi,ORG_MJLS_SHRY,المجلس الشرعي,le Conseil charaïque,al-Majlis al-Shari,org,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:1.03,كان يرأس بالاشتراك مع نظيره الحنفي جلسات المجلس
ED_b785a7614f88271dbb45,office,commissioned_by,PERSON_RYAHY_ABRAHYM,إبراهيم الرياحي,Ibrahim Riahi,Ibrahim al-Riyahi,PERSON_HMWDH,حمودة باشا,Hammouda Pacha,Hammuda Pasha,person,,1818,1818-01-01,1818-12-31,year,book_stated,llm,aalam-model-v1,0.80,aalam:1.03,فكلّف الباي الشيخ إبراهيم الرياحي بالارتحال إلى المغرب الأقصى لطلب الإغاثة
ED_c0788c3add86340312cc,office,appointed_to,PERSON_SADQ_MHMD,محمد الصادق باي,Mohamed Es-Sadok Bey,Muhammad al-Sadiq Bay,OFFICE_RSH_HSYNY,العرش الحسيني,Le trône husseinite,The Husaynid throne,office,,1859,1859-09-22,1859-09-22,year,book_stated,llm,aalam-model-v1,0.80,aalam:1.05,ارتقى المشير محمد الصادق باي إلى العرش في 22 سبتمبر 1859
ED_66c276aad6f1e84a278d,office,appointed_to,PERSON_SAFY_AHMD,أحمد الصافي,Ahmed Safi,Ahmad al-Safi,OFFICE_AMYN_AM_LLJNH_TNFYDHYH_LLHZB,الأمين العام للجنة التنفيذية للحزب,Secrétaire général du comité exécutif du parti,Secretary-General of the party's executive committee,office,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:3.03,"أحمد الصافي الأمين
العام للجنة التنفيذية للحزب"
ED_21f65649f9678501d279,office,appointed_to,PERSON_SAN_LWSYAN,لوسيان سان,Lucien Saint,Lusiyan San,OFFICE_MQYM_AM_BTWNS,المقيم العام بتونس,Le Résident général à Tunis,The Resident General in Tunis,office,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:2.09,فعينت على رأس الإقامة العامة [السفارة الفرنسية بتونس] المسيو لوسيان سان
ED_b6ab96139cd77f238ea4,office,left_post,PERSON_SFR_BSHYR,البشير صفر,Bechir Sfar,al-Bashir Safar,ASSOC_JMYH_KHLDWNYH,الجمعية الخلدونية,La Khaldounia,al-Khalduniyya,association,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:3.07,للاضطلاع بمهام أخرى، وهما البشير صفر ومحمد الأصرم
ED_dece6ae43964efc61132,office,appointed_to,PERSON_SFR_BSHYR,البشير صفر,Bechir Sfar,al-Bashir Safar,OFFICE_RASH_JMYH_AWQAF,رئاسة جمعية الأوقاف,Présidence de l'Association des habous,Presidency of the Awqaf Association,office,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:2.10,وعندما سمّى البشير صفر رئيساً لجمعية الأوقاف
ED_5df87a27cf6ff7583c8d,office,appointed_to,PERSON_SFR_BSHYR,البشير صفر,Bechir Sfar,al-Bashir Safar,OFFICE_RYS_JMYH_AWQAF,رئيس جمعية الأوقاف,Président de l'Association des habous,President of the Awqaf Association,office,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:2.03,"وقد تسبّيت لمحرّرها المتولّى آنذاك خطة رئيس جمعية
الأوقاف"
ED_f8aec7d249f69eac0708,office,appointed_to,PERSON_SFR_BSHYR,البشير صفر,Bechir Sfar,al-Bashir Safar,OFFICE_WALY_BSWSH,والي بسوسة,gouverneur à Sousse,governor at Sousse,office,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:2.03,فى إقصائه من تونس وتعيينه واليابسوسة. وذلك من أجل مواقفه
ED_11a0d38b79a11648305a,office,appointed_to,PERSON_SFR_BSHYR,البشير صفر,Bechir Sfar,al-Bashir Safar,OFFICE_WALY_SWSH,والي سوسة,Gouverneur de Sousse,Governor of Sousse,office,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:3.03,سيصبحان فيما بعد، الواحد تلو الآخر، واليبن على سوسة
ED_5ade71f28d04650a080a,office,patronised_by,PERSON_SFR_BSHYR,البشير صفر,Bechir Sfar,al-Bashir Safar,PERSON_KHYRALDYN,الجنرال خير الدين,Général Khereddine,General Khayr al-Din,person,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:2.02,كان يحظى، دوماً وأبداً بتشجيعات الجنرال خخير الدين أثنا، زياراته المتكررة للمدرسة الصادقية
ED_f74afc6a34c32e4e0f1a,office,appointed_to,PERSON_SHABY_MHMD_AMYN,محمد الأمين الشابي,Mohamed El Amine Chabbi,Muhammad al-Amin al-Shabbi,OFFICE_WZYR_TRBYH_QWMYH,وزير التربية القومية,Ministre de l'Éducation nationale,Minister of National Education,office,,,1956-01-01,1958-12-31,year_range,book_stated,llm,aalam-model-v1,0.80,aalam:3.14,إلا بتكليفه غداة الاستقلال بمهمة وزير التربية القومية
ED_d242b12f3750a47f83b2,office,left_post,PERSON_SHABY_MHMD_AMYN,محمد الأمين الشابي,Mohamed El Amine Chabbi,Muhammad al-Amin al-Shabbi,OFFICE_WZYR_TRBYH_QWMYH,وزير التربية القومية,Ministre de l'Éducation nationale,Minister of National Education,office,,1958,1958-01-01,1958-12-31,year,book_stated,llm,aalam-model-v1,0.80,aalam:3.14,"التي اضطلع
بها مدة سنتين (2)1958-1956"
ED_42d9b0692ad90d105279,office,patronised_by,PERSON_SHABY_MHMD_AMYN,محمد الأمين الشابي,Mohamed El Amine Chabbi,Muhammad al-Amin al-Shabbi,ORG_SLTH_LYA_BALBLAD,السلطة العليا بالبلاد,l'autorité supérieure du pays,the supreme authority in the country,org,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:3.14,ولقد استرعى النتباه السلطة العليا بالبلاد
ED_b603edf6103405538239,office,appointed_to,PERSON_SHMAMH_NSYM,نسيم شمامة,Nessim Chemama,Nissim Shamama,OFFICE_QAYD,قايد,caïd,district governor,office,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:1.07,ضدٌ القايد نسيم شمامة المتهم باختلاس مبالغ طائلة من المال
ED_3e4b5072b9677d60f72e,office,opposed_by,PERSON_SHMAMH_NSYM,نسيم شمامة,Nessim Chemama,Nissim Shamama,ORG_HKWMH_TWNSYH,الحكومة التونسية,Gouvernement tunisien,Tunisian government,org,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:2.06,القضية المرفوعة ضدٌ القائد نسيم شمامة المتهم باختلاس أموال الدولة التونسية
ED_129eb23e9a40884b916b,office,appointed_to,PERSON_SHNYQ_MHMD,محمد شنيق,Mohamed Chenik,Muhammad Shanniq,OFFICE_RASH_WZARH_TWNSYH,رئاسة الوزارة التونسية,Présidence du ministère tunisien,Presidency of the Tunisian ministry,office,,1950,1950-01-01,1950-12-31,year,book_stated,llm,aalam-model-v1,0.80,aalam:3.04,بوزارة جديدة برئاسة السيد محمد شنيق
ED_5a7779dd672d39c10c91,office,appointed_to,PERSON_SHNYQ_MHMD,محمد شنيق,Mohamed Chenik,Muhammad Shanniq,OFFICE_WZYR_AKBR,وزير أكبر,Grand Vizir,Grand Vizier,office,,1943,1943-01-01,1943-12-31,year,book_stated,llm,aalam-model-v1,0.80,aalam:2.13,"وهي تتركب من: محمد شنيق (وزير
أكبر)"
ED_1be0f0f7ddf7ebbfbba8,office,appointed_to,PERSON_SHWKT_MHMD,محمد شوكت باشا,Mohamed Chaoukat Pacha,Muhammad Shawkat Pasha,OFFICE_SDR_AZM,الصدر الأعظم,Grand Vizir,Grand Vizier,office,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:2.05,"حادث اغتيال الصدر الأعظم ووزير الحرب محمد
شوكت باشا"
ED_92118186fcf7b63b2004,office,appointed_to,PERSON_SHWKT_MHMWD,محمود شوكت باشا,Mahmoud Chaoukat Pacha,Mahmud Shawkat Pasha,OFFICE_SDR_AZM,الصدر الأعظم,Grand Vizir,Grand Vizier,office,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:2.09,وقعت حادثة اغتيال الصدر الأعظم محمود شوكت باشا
ED_df32d2cc7d448d35794a,office,appointed_to,PERSON_SNWSY_MHMD,محمد السنوسي,Mohamed Snoussi,Muhammad al-Sanusi,COURT_MHKMH_QARYH_MKHTLTH,المحكمة العقارية المختلطة,Tribunal Mixte Immobilier,al-Mahkama al-Aqariyya al-Mukhtalata,court,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:3.08,وألحقته بسلك القضا، (المحكمة العقارية المسختلطة)
ED_1791f56ba33179fb8f12,office,appointed_to,PERSON_SNWSY_MHMD,محمد السنوسي,Mohamed Snoussi,Muhammad al-Sanusi,OFFICE_MDYR_MTBH_RSMYH,مدير المطبعة الرسمية,directeur de l'Imprimerie officielle,director of the official press,office,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:3.08,خطة مدرس بجامع الزيتونة فمدير للمطبعة الرسمية
ED_33ce11e5ef2e6320c59d,office,opposed_by,PERSON_SNWSY_MHMD,محمد السنوسي,Mohamed Snoussi,Muhammad al-Sanusi,ORG_SLT_FRNSYH,السلط الفرنسية,les autorités françaises,the French authorities,org,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:3.08,حكمت عليه السلط الفرنسية بالإقامة الجبرية بقابس
ED_eb31c05d2404d82962a5,office,commissioned_by,PERSON_SNWSY_MNWBY,المنوبي السنوسي,El Manoubi Snoussi,al-Manubi al-Sanusi,PERSON_LANJY_BARWN_DYR,البارون دير لانجي,Le baron d'Erlanger,al-Barun Dir Lanji,person,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:3.04,السيد المنوبي السئوسي - بمهمة مراجعة ونشر ذلك الكتاب
ED_3cac982182bae8b76b18,office,appointed_to,PERSON_SNWSY_ZYNALABDYN,زين العابدين السنوسي,Zine El Abidine Snoussi,Zayn al-Abidin al-Sanusi,OFFICE_ADARH_MTBH_RSMYH,إدارة المطبعة الرسمية,Direction de l'Imprimerie officielle,Directorship of the Official Printing Press,office,,1956,1956-01-01,1956-12-31,year,book_stated,llm,aalam-model-v1,0.80,aalam:3.08,إثر الاستقلال (1956) بإدارة المطبعة الرسمية
ED_6995412085ba84529084,office,appointed_to,PERSON_TAB_SHAKYR_SAHB,شاكير صاحب الطابع,Chakir Sahib Ettabaa,Shakir Sahib al-Tabi,OFFICE_WZYR_AKBR,الوزير الأكبر,Grand Vizir,Grand Vizier,office,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:1.06,تحت إشراف الوزير الأكبر شاكير صاحب الطابع
ED_55ea9fc359353c70fab6,office,appointed_to,PERSON_TAB_YWSF_SAHB,يوسف صاحب الطابع,Youssef Sahib Ettabaa,Yusuf Sahib al-Tabi,OFFICE_ADARH_JHAT,إدارة الجهات,Administration des régions,Administration of the regions,office,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:1.02,تكليف خادمه المفضل بمهمّة السهر شخصياً على إعادة تنظيم الإدارة
ED_b24ff4e075c8afe85f39,office,appointed_to,PERSON_TAB_YWSF_SAHB,يوسف صاحب الطابع,Youssef Sahib Ettabaa,Yusuf Sahib al-Tabi,OFFICE_QYADH_JYSH,قيادة الجيش,commandement de l'armée,army command,office,,1807,1807-01-01,1807-12-31,year,book_stated,llm,aalam-model-v1,0.80,aalam:1.02,فجهز بمنتهى السرعة جيشا جديدا وعهد بقيادته إلى وزيره الأكبر
ED_3ef6b69e80612b91cf01,office,appointed_to,PERSON_TAB_YWSF_SAHB,يوسف صاحب الطابع,Youssef Sahib Ettabaa,Yusuf Sahib al-Tabi,OFFICE_SAHB_TAB,صاحب الطابع,garde des Sceaux,keeper of the seal,office,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:1.02,كلما عرضت على وثائق، ستتولى أنت
ED_21450e04c2925ee0317b,office,appointed_to,PERSON_TAB_YWSF_SAHB,يوسف صاحب الطابع,Youssef Sahib Ettabaa,Yusuf Sahib al-Tabi,OFFICE_WZYR_AKBR,الوزير الأكبر,Grand Vizir,Grand Vizier,office,,1815,1815-01-01,1815-12-31,year,book_stated,llm,aalam-model-v1,0.80,aalam:1.02,لذلك لم يتأخر عن إقرار الوزير الأكبر في منصبه
ED_d478a9ef17ed861786e1,office,commissioned_by,PERSON_TAB_YWSF_SAHB,يوسف صاحب الطابع,Youssef Sahib Ettabaa,Yusuf Sahib al-Tabi,PERSON_HMWDH,حمودة باشا,Hammouda Pacha,Hammuda Pasha,person,,1792,1792-01-01,1792-12-31,year,book_stated,llm,aalam-model-v1,0.80,aalam:1.02,وفي الحين عهد الباي بتلك المهمة إلى أقرب المقربين إليه، ألا وهو يوسف صاحب الطابع
ED_b48078f47ef07a785ff7,office,patronised_by,PERSON_TAB_YWSF_SAHB,يوسف صاحب الطابع,Youssef Sahib Ettabaa,Yusuf Sahib al-Tabi,PERSON_JLWLY_BKAR,بكار الجلولي,Bakkar Jellouli,Bakkar al-Jalluli,person,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:1.02,ولقد ابتهج القايد الجلولي بهذا الكسب الثمين
ED_68ebb23554a06e8207f6,office,succeeded,PERSON_TAB_YWSF_SAHB,يوسف صاحب الطابع,Youssef Sahib Ettabaa,Yusuf Sahib al-Tabi,PERSON_KHWJH_MSTFY,مصطفى خوجة,Mustapha Khodja,Mustafa Khuja,person,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:1.02,عندما لبى داعي ربه الوزير الأكبر مصطفى خحوجة وأصبح من الضروري اختيار أحسن
ED_866936cc6676f989c678,office,patronised,PERSON_TAB_YWSF_SAHB,يوسف صاحب الطابع,Youssef Sahib Ettabaa,Yusuf Sahib al-Tabi,PERSON_THMAN,عثمان باي,Othman Bey,Uthman Bay,person,,1814,1814-09-15,1814-12-31,year,book_stated,llm,aalam-model-v1,0.80,aalam:1.02,ثم أسرع إلى مبايعته رسميّاً رغم ما أظهره
ED_06154a6c1f62663c5004,office,opposed_by,PERSON_TAB_YWSF_SAHB,يوسف صاحب الطابع,Youssef Sahib Ettabaa,Yusuf Sahib al-Tabi,PERSON_ZRWQ_RBY,العربي زروق,El Arbi Zarrouk,al-Arabi Zarruq,person,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:1.02,كان هناك شخص قد تميز بشدّة حقده وكرهه للوزير، ألا وهو العربي زروق
ED_3e338988afc6565c5d39,office,opposed_by,PERSON_THALBY_BDZYZ,عبد العزيز الثعالبي,Abdelaziz Thaalbi,Abd al-Aziz al-Thaalibi,COURT_MHKMH_SKRYH,المحكمة العسكرية,Tribunal militaire,al-Mahkama al-Askariyya,court,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:3.07,القي عليه القبض ونقل إلى تونس، حيث أحيل على المحكمة العسكرية
ED_59718c95a8b7f4861b06,office,opposed_by,PERSON_THALBY_BDZYZ,عبد العزيز الثعالبي,Abdelaziz Thaalbi,Abd al-Aziz al-Thaalibi,COURT_MHKMH_SKRYH,المحكمة العسكرية,Tribunal militaire,al-Mahkama al-Askariyya,court,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:2.09,أحيل على المحكمة العسكرية. بتهمة المس من أمن الدولة
ED_6b20ca14d8c6f512cc73,office,commissioned_by,PERSON_THALBY_BDZYZ,عبد العزيز الثعالبي,Abdelaziz Thaalbi,Abd al-Aziz al-Thaalibi,PARTY_HZB_HR_DSTWRY_TWNSY,الحزب الحر الدستوري التونسي,Parti libre constitutionnel tunisien,al-Hizb al-Hurr al-Dusturi al-Tunisi,party,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:2.09,وهو الشيخ عبد العزيز الثعالبي الذي تم تكليفه بمهمّة التحول إلى باريس
ED_786af9741552c1c9e5d6,office,commissioned_by,PERSON_THALBY_BDZYZ,عبد العزيز الثعالبي,Abdelaziz Thaalbi,Abd al-Aziz al-Thaalibi,PARTY_HZB_HR_DSTWRY_TWNSY,الحزب الحر الدستوري التونسي,Parti libre constitutionnel tunisien,al-Hizb al-Hurr al-Dusturi al-Tunisi,party,,1919,1919-01-01,1919-12-31,year,book_stated,llm,aalam-model-v1,0.80,aalam:3.06,"وأوفد زعيمه

الشيخ عبد العزيز الثعالبي إلى باريس للدفاع عن قضية بلاده"
ED_439e180e242e3bc3b9e6,office,opposed_by,PERSON_THALBY_BDZYZ,عبد العزيز الثعالبي,Abdelaziz Thaalbi,Abd al-Aziz al-Thaalibi,PERSON_BWRQYBH_HBYB,الحبيب بورقيبة,Habib Bourguiba,al-Habib Burquiba,person,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:3.11,فانفصلا عنهم وبادرا إلى عقد مؤتمر وطني في بلدة قصر هلال
ED_f1440cae077d6eebb287,office,opposed_by,PERSON_THALBY_BDZYZ,عبد العزيز الثعالبي,Abdelaziz Thaalbi,Abd al-Aziz al-Thaalibi,PERSON_MATRY_MHMWD,محمود الماطري,Mahmoud Materi,Mahmud al-Matri,person,,,,,none,book_stated,llm,aalam-model-v1,0.80,aalam:3.11,فانفصلا عنهم وبادرا إلى عقد مؤتمر وطني في بلدة قصر هلال
ED_d784419da6f12a3ec0d7,office,appointed_to,PERSON_THANY_AHMD,أحمد باي الثاني,Ahmed Bey Eth-Thani,Ahmad Bay al-Thani,OFFICE_AMARH,الإمارة,L'émirat,The emirate,office,,,1929-01-01,1942-12-31,year_range,book_stated,llm,aalam-model-v1,0.80,aalam:3.08,الذي تولّى الإمارة من سنة 1929 إلى سنة 1942
ED_9771294ff1045f1ed1f5,office,appointed_to,PERSON_THANY_AHMD,أحمد باي الثاني,Ahmed Bey Eth-Thani,Ahmad Bay al-Thani,OFFICE_RSH_MMLKH_TWNSYH,عرش المملكة التونسية,Trône du Royaume de Tunisie,Throne of the Kingdom of Tunisia,office,,1929,1929-02-11,1929-02-11,year,book_stated,llm,aalam-model-v1,0.80,aalam:2.09,ارتقى الأمير أحمد باي الثاني إلى العرش في 11 فيفري 1929
ED_30ee42997c9eff706ab0,office,left_post,PERSON_THMAN,عثمان باي,Othman Bey,Uthman Bay,OFFICE_RSH_HSYNY,العرش الحسيني,Le trône husseinite,The Husaynid throne,office,,1814,1814-12-20,1814-12-21,year,book_stated,llm,aalam-model-v1,0.80,aalam:1.02,وقد حصلت الفاجعة في الليلة الفاصلة بين 20 و21 ديسمبر 1814
ED_235b54fe9d3624739575,office,succeeded,PERSON_THMAN,عثمان باي,Othman Bey,Uthman Bay,PERSON_HMWDH,حمودة باشا,Hammouda Pacha,Hammuda Pasha,person,,1814,1814-09-15,1814-12-31,year,book_stated,llm,aalam-model-v1,0.80,aalam:1.02,عندما توفي حمودة باشا فجأة يوم 15 سبتمبر 1814
