entity_key,org_entity_id,entity_basis,n_events
RC:B2465472008,ORGE_b230c77ba28ad29ce4c1,registre_commerce,2
RC:B2465592008,CO_IMEM,matricule_fiscal,1
RC:B2465622006,ORGE_11bd5638ff72830a7bc7,registre_commerce,1
RC:B246572006,ORGE_387743a83bf804ab1120,registre_commerce,2
RC:B2465752008,ORGE_cf24d3d41827a9cbfb6b,registre_commerce,1
RC:B246582006,CO_OFFICE_PLAST,matricule_fiscal,1
RC:B2465892012,ORGE_2f8bae53d2c0ea58cd84,registre_commerce,2
RC:B2465982008,ORGE_6ded8bbe339710b11ceb,registre_commerce,2
RC:B24660042006,CO_AEROTECH,registre_commerce,2
RC:B2466182010,ORGE_c1e2964445b8009a45cd,registre_commerce,1
RC:B2466192008,ORGE_658cd44e9931d047935f,registre_commerce,1
RC:B2466242008,ORGE_67984570307f2acdcc89,registre_commerce,3
RC:B2466332008,ORGE_88b646b5860e7ba1adc6,registre_commerce,2
RC:B2466342007,ORGE_d35af775c14ee1f47c64,registre_commerce,1
RC:B246642004,ORGE_faa23a046b873540934e,registre_commerce,1
RC:B2466482006,ORGE_e3020cb2bbc71acc5dd6,registre_commerce,3
RC:B2466682008,ORGE_8a984f9050ff48ede12a,registre_commerce,1
RC:B2466812011,ORGE_78a21479a8f6b60412a1,registre_commerce,2
RC:B2466902006,ORGE_74f13abb181ea8afbef3,registre_commerce,4
RC:B2466922006,ORGE_aa43cdbe2fa6aef6119f,registre_commerce,2
RC:B2466922008,ORGE_d51f739f15e57379b5da,registre_commerce,2
RC:B2466931007,ORGE_107557adb2cd3fa1de5b,registre_commerce,1
RC:B2467002008,ORGE_d1b9c4a75a2ff78cdeba,registre_commerce,1
RC:B2467082006,ORGE_d65a0bb50186979e5745,registre_commerce,4
RC:B2467102008,ORGE_ff8435b0375e09492935,registre_commerce,2
RC:B2467232006,ORGE_66ce83249ac0fb6cf0cd,registre_commerce,1
RC:B2467272011,ORGE_c32e39697ea385ba0850,registre_commerce,3
RC:B2467372006,ORGE_e9784afc681ea1eb6e7c,registre_commerce,2
RC:B2467502006,ORGE_82657d5e852742748234,registre_commerce,3
RC:B2467542006,ORGE_61572f02b15f1461cf77,registre_commerce,2
RC:B246775,CO_AGROTECHNOLOGIES,registre_commerce,7
RC:B2467782007,ORGE_344270c37fc5428e9166,registre_commerce,2
RC:B2467832012,ORGE_c9450127670048016466,registre_commerce,1
RC:B2467882008,ORGE_78f94508715ced7f4ca2,registre_commerce,1
RC:B2468012008,ORGE_3a0bdd071adfd997dfda,registre_commerce,2
RC:B246802004,ORGE_5ccd2c0d7a2e92ae2046,registre_commerce,3
RC:B246802007,CO_SICAV,name,1
RC:B246812008,ORGE_f4f9a65ba5ee095330ca,registre_commerce,3
RC:B24682005,CO_LUCKY_BREAD_LIMITED,registre_commerce,1
RC:B24682008,ORGE_5d2c3512d7fc94b136ab,registre_commerce,2
RC:B2468292008,CO_EUROWIND_TUNISLA,name,5
RC:B246832004,CO_MAYODOR,registre_commerce,7
RC:B2468342006,CO_VOCALCOM_MENAT,name,1
RC:B246852004,ORGE_b3ab14c8def8ab5a7576,registre_commerce,1
RC:B246852008,ORGE_35e21b96ac2a50025f73,registre_commerce,2
RC:B2468582006,ORGE_97ac0b1e7bb5c553eef6,registre_commerce,1
RC:B246862010,CO_CREATIONS_GRAPHIQUES_PALMIER,name,4
RC:B2468762010,ORGE_b7819575a9fe5bea3878,registre_commerce,1
RC:B2468822012,ORGE_b15013d1d64565736f5a,registre_commerce,1
RC:B2468852006,ORGE_066c3977b6b4d400fac0,registre_commerce,3
RC:B2469092008,ORGE_7c0b02764ad8194d883d,registre_commerce,5
RC:B2469102008,ORGE_0931f5204ad9640115d4,registre_commerce,1
RC:B246912006,ORGE_420a7e9895a14259c926,registre_commerce,1
RC:B2469182012,ORGE_c2781cd816d1200287d6,registre_commerce,3
RC:B24692007,ORGE_5e49cb75481bdd715c47,registre_commerce,1
RC:B2469212006,CO_MECANO_METAL,matricule_fiscal,1
RC:B2469282006,CO_SALINA_EXPORT,registre_commerce,3
RC:B2469302006,CO_MEDITERRANEENNE_TELESERVICES,matricule_fiscal,1
RC:B2469412008,CO_MISE_EN_VALEUR_DEVELOPPEMENT_AGRICOLE,registre_commerce,16
RC:B246942007,ORGE_a367c666ddf373c129e0,registre_commerce,6
RC:B2469422006,CO_AL_IZ_AGRICOLE,registre_commerce,2
RC:B2469472007,ORGE_ad44f97abee980413b64,registre_commerce,1
RC:B246952004,ORGE_4bef4f81ba4e35da6e55,registre_commerce,3
RC:B246962004,CO_NP_TUNISIA,name,14
RC:B246972004,ORGE_877915936b36682bc730,registre_commerce,14
RC:B2469892011,ORGE_b5ccf8639266f5061cfd,registre_commerce,5
RC:B2470052007,ORGE_866e1f6391d1d984185e,registre_commerce,3
RC:B2470212007,ORGE_f05fedf2d02dc7805822,registre_commerce,3
RC:B2470582007,ORGE_0326057785e3bcd50f81,registre_commerce,3
RC:B2470692011,ORGE_ac172ed0f18f538b0792,registre_commerce,1
RC:B2470712012,ORGE_7e3454ae45e38590995a,registre_commerce,2
RC:B247072009,ORGE_da95b1a899b83938b634,registre_commerce,7
RC:B2470882011,ORGE_b251e879b2e4c694cedd,registre_commerce,1
RC:B2470962008,ORGE_daab38de60516490b3db,registre_commerce,1
RC:B2470992008,ORGE_04edda0ee1240f6b9ee7,registre_commerce,1
RC:B2471162008,CO_CIVILE_AGRICOLE_EL_HOUDA,name,3
RC:B2471182008,CO_MARWA_COMMERCE,name,3
RC:B24712012,ORGE_59182edd4a425848b8b2,registre_commerce,1
RC:B2471202007,ORGE_57370d6bbd4cfa2cb47c,registre_commerce,3
RC:B2471402007,ORGE_73597fbd51965dc02875,registre_commerce,2
RC:B2471432008,ORGE_10815cc97f09e6a5c109,registre_commerce,2
RC:B2471502007,ORGE_f938597b9b90b0536141,registre_commerce,6
RC:B247152011,ORGE_195a138ac6e6a5d709df,registre_commerce,1
RC:B2471522010,ORGE_8365bb02c71ac5cf9f81,registre_commerce,2
RC:B2471592007,ORGE_19829a6261449032299d,registre_commerce,1
RC:B2471642008,ORGE_d66f9985490b2b043db2,registre_commerce,8
RC:B247172004,ORGE_cc32cdbdf5013c07e829,registre_commerce,2
RC:B247172006,ORGE_ff804dacd86c81dfcb36,registre_commerce,1
RC:B2471792008,ORGE_e77d07687c1e42756d5f,registre_commerce,3
RC:B2471862007,ORGE_d0486d2744113987edda,registre_commerce,3
RC:B2471962008,CO_YSTRAT,name,3
RC:B2471996,ORGE_8aef461584691de34f6f,registre_commerce,3
RC:B2472008,ORGE_ac7434a7e7dd763efa74,registre_commerce,4
RC:B2472222007,ORGE_2695ccdb71673b4994c2,registre_commerce,3
RC:B2472222010,ORGE_2b23aa0f6c1f20c2130a,registre_commerce,3
RC:B2472352007,ORGE_bf3a3b7ecc84a3990af3,registre_commerce,1
RC:B2472382008,ORGE_33624d8c53e1d79e37a0,registre_commerce,3
RC:B2472402010,ORGE_4e174d447044b1687e45,registre_commerce,1
RC:B2472492007,ORGE_da8b6b4bd338f23f223f,registre_commerce,4
RC:B2472492010,ORGE_9dca2506c78903bcc730,registre_commerce,2
RC:B2472502011,ORGE_6ed71fb90bc895e8541c,registre_commerce,3
RC:B2472542010,CO_PROGED_INTERNATIONAL,name,3
RC:B2472582008,ORGE_5f205ebaffec3e7ff8d3,registre_commerce,3
RC:B2472612010,ORGE_eec78f38ad6375688f02,registre_commerce,1
RC:B2472672007,ORGE_051483874d3e6d42d132,registre_commerce,1
RC:B2472922008,ORGE_b986ee3fd8cb0e00fe80,registre_commerce,2
RC:B247293008,ORGE_30abc9f9b9ca21706be4,registre_commerce,2
RC:B2472962010,CO_RAYEN,name,3
RC:B2473012008,ORGE_b490890ace55bc4ba9b5,registre_commerce,6
RC:B247302008,ORGE_59224a1ccf94b32936e9,registre_commerce,5
RC:B2473122007,ORGE_ea3789d11149b262e519,registre_commerce,1
RC:B2473252007,ORGE_2a1ff1504306c13955b3,registre_commerce,2
RC:B2473342007,CO_PRECISION_MECANIQUE,matricule_fiscal,1
RC:B2473582007,ORGE_10d7bf87e97f922cd874,registre_commerce,1
RC:B247362010,ORGE_b5ef82e79f29952e69e9,registre_commerce,4
RC:B2473622010,ORGE_22df60bcdb7d96c117a5,registre_commerce,1
RC:B2473642012,CO_MAJOUL_PROMOTION_IMMOBILIERE,name,1
RC:B2473662008,ORGE_c3da76a94abd24b39f38,registre_commerce,3
RC:B247372004,ORGE_5ce92d269850fbd1d611,registre_commerce,6
RC:B2474012008,ORGE_794133f8c4114ebbd775,registre_commerce,1
RC:B2474012010,ORGE_12ac82ff584fa2a4fb2d,registre_commerce,1
RC:B2474152010,ORGE_41266081d2c1079e0026,registre_commerce,1
RC:B2474242011,ORGE_5092ffc140d7ae118e41,registre_commerce,2
RC:B2474272010,CO_TUNISIA_BROADCASTING,matricule_fiscal,4
RC:B2474312007,ORGE_7e28780588a698adf946,registre_commerce,1
RC:B247442011,ORGE_0636b392276f054f1698,registre_commerce,3
RC:B247472007,ORGE_cd420f5c76b86cc5ebe1,registre_commerce,3
RC:B247472008,ORGE_4feffe15f76c7212a522,registre_commerce,5
RC:B247482004,ORGE_e1df12cbb18952b3650f,registre_commerce,1
RC:B247502008,CO_AMEUR,registre_commerce,6
RC:B2475052011,ORGE_444328c97f59835d7342,registre_commerce,2
RC:B2475062008,ORGE_63ea0a00a7da763fc500,registre_commerce,1
RC:B2475162011,CO_OPTIMISATION,name,2
RC:B24752008,CO_EL_YOSR,name,4
RC:B2475392007,ORGE_78d7938855cbe62f024b,registre_commerce,3
RC:B2475462010,ORGE_96ab8c8ad109193414d2,registre_commerce,2
RC:B2475482011,ORGE_67b5143a78d9c7d383cb,registre_commerce,1
RC:B2475642008,ORGE_f5b1630e8bf357f5c12b,registre_commerce,1
RC:B247572008,CO_DAR_EL_FADHL_IMMOBILIERE,name,1
RC:B247592011,ORGE_9970a696cae2d598d924,registre_commerce,3
RC:B2476002011,ORGE_f668ba4a95b2bae045db,registre_commerce,2
RC:B2476132008,ORGE_5880fb3f75926c4d4820,registre_commerce,1
RC:B247622004,ORGE_d12dc533206d0079d556,registre_commerce,9
RC:B247682006,ORGE_553911dd04c1c5e74145,registre_commerce,1
RC:B2477062007,ORGE_e78d1f8f9f9a7e07f259,registre_commerce,1
RC:B2477112007,ORGE_c1619a357340a373020a,registre_commerce,5
RC:B2477182007,CO_DOLCE_ITALIA,matricule_fiscal,1
RC:B2477212007,ORGE_a622cfc40d066cb87ee0,registre_commerce,2
RC:B2477272008,ORGE_5780a3c55b78e22de505,registre_commerce,3
RC:B247752005,ORGE_8714e25d3fefa81af0d7,registre_commerce,2
RC:B2477672008,CO_HEWLETT_PACKARD_MAGHREB,name,3
RC:B247773,ORGE_3d2cf8522f2d682823e6,registre_commerce,3
RC:B2477782010,ORGE_be355e9d72219a0c36b3,registre_commerce,2
RC:B2477812010,ORGE_b1176db2d8a9d8000a48,registre_commerce,1
RC:B2477962008,ORGE_bdd4b5b4a1d18aa5c00d,registre_commerce,2
RC:B2477972007,ORGE_74ec23a12a68d3e940d0,registre_commerce,1
RC:B247802008,CO_FRATERNITE_TUNISIENNE_TRAITEMENT_THERMIQUE_F3T,name,4
RC:B247802009,ORGE_1268f23f5288bfbfd3a9,registre_commerce,6
RC:B2478192007,ORGE_2df63f9df61b533167c4,registre_commerce,3
RC:B2478302010,CO_LINK,name,2
RC:B2478382012,ORGE_c48af1e8d005d743a403,registre_commerce,1
RC:B2478392008,ORGE_304bf1a6ad2421ec5d98,registre_commerce,3
RC:B2478472010,ORGE_df645f0de2dd3942f2b2,registre_commerce,2
RC:B247852010,ORGE_f612438f8b391b126dfb,registre_commerce,1
RC:B2478572008,CO_INDUSTRIE_PLASTIQUE_ACCESSOIRES,name,2
RC:B2478602011,ORGE_2e26414795660b56760d,registre_commerce,2
RC:B2478682007,ORGE_aa8efe2b3917b2f6f913,registre_commerce,1
RC:B2478702007,ORGE_5573aab12c0bfdccb505,registre_commerce,15
RC:B2478792007,ORGE_aa98959665c04238b723,registre_commerce,1
RC:B2478842010,ORGE_74b59d3a591ba620a86d,registre_commerce,5
RC:B247898,ORGE_da774eacb876ab8f47e9,registre_commerce,2
RC:B2479052007,ORGE_1c0d374e8df9ec641af5,registre_commerce,2
RC:B2479102010,ORGE_b837f529510d0be1f5b5,registre_commerce,5
RC:B2479122011,ORGE_d7999323c375017eada1,registre_commerce,1
RC:B2479202010,ORGE_fdc4b966995e14fbaaef,registre_commerce,1
RC:B247922004,ORGE_4c38f8ade9dd5e6b25df,registre_commerce,3
RC:B2479242008,CO_AIRESOFT_INTEGRATION,name,2
RC:B2479392012,ORGE_1678e9ef537706249a06,registre_commerce,2
RC:B2479542008,ORGE_7552b243b2085516a82b,registre_commerce,3
RC:B2479572008,ORGE_3383256f9db884b077a8,registre_commerce,2
RC:B247962007,ORGE_4c53a3f6f218f06e7707,registre_commerce,3
RC:B2479732007,CO_CHAMS,name,4
RC:B2479772010,CO_TOURISME_INDUSTRIES_HOTEL_PACHA_TTI,name,3
RC:B2479862007,ORGE_6f84f70d64b4226fc10a,registre_commerce,3
RC:B2479962007,ORGE_c6c66d09f156baf39ce1,registre_commerce,2
RC:B2479982010,ORGE_4d78d077e3a692275f1e,registre_commerce,2
RC:B2480002007,ORGE_de42da0071c46d10b59f,registre_commerce,12
RC:B2480092010,ORGE_9d8ff003f88eb581dcb1,registre_commerce,1
RC:B2480192008,ORGE_ed49b864a336afea2bb3,registre_commerce,3
RC:B2480282011,ORGE_1bf3d640fa42aa74d10f,registre_commerce,3
RC:B2480302007,ORGE_fedbde83ad8d04f33c25,registre_commerce,1
RC:B2480382007,CO_DELTA,name,3
RC:B2480422010,ORGE_57e927de104afee2fb28,registre_commerce,2
RC:B2480472007,ORGE_e2b8a096c070e57285f2,registre_commerce,3
RC:B2480492008,ORGE_1bb0cd47813864eddeec,registre_commerce,3
RC:B248052007,ORGE_76d207a89deb55468998,registre_commerce,1
RC:B2480792007,ORGE_ae5c5027f2c276e6193d,registre_commerce,2
RC:B248082008,ORGE_51a0a59aa78e560fc53d,registre_commerce,1
RC:B24809,CO_ROSE_SABLE,name,1
RC:B2480902008,ORGE_fa6e57496c4ac37f423c,registre_commerce,5
RC:B248092007,CO_ROSE_SABLE,name,3
RC:B248092008,ORGE_7853b4eb7dd268c97fa7,registre_commerce,1
RC:B2481012007,ORGE_4bb19c09b9303b406a27,registre_commerce,1
RC:B2481062012,ORGE_f8c9e319d4676c022279,registre_commerce,11
RC:B2481102008,ORGE_37d7ec0f8e256261f3a4,registre_commerce,3
RC:B2481112008,ORGE_a5b8a79367620bdd782c,registre_commerce,1
RC:B2481162008,ORGE_03b44e9fbedbaf545334,registre_commerce,1
RC:B2481182008,ORGE_fbd5119aab89c9f1388b,registre_commerce,1
RC:B2481222008,ORGE_a29699817ef05c538631,registre_commerce,2
RC:B248132004,ORGE_780687381ce0fae3bd22,registre_commerce,2
RC:B248132009,ORGE_a3a9d9e02e7c09192c91,registre_commerce,4
RC:B2481342011,ORGE_530b0ef6f6a65b4f2d3c,registre_commerce,2
RC:B2481362007,ORGE_1084a4f051f7cd2db475,registre_commerce,1
RC:B2481462010,ORGE_5651320237525cc4fcb3,registre_commerce,1
RC:B2481522007,ORGE_fd133b2e04ceefe1b98e,registre_commerce,1
RC:B2481582011,ORGE_65adceba74585eeab35a,registre_commerce,3
RC:B2481602007,ORGE_1766905312c5a99a073a,registre_commerce,2
RC:B2481662008,CO_UNITED_GULF_FINANCIAL_SERVICES,matricule_fiscal,2
RC:B2481682008,CO_TROIS_S,registre_commerce,1
RC:B2481702008,CO_MERCK_SHARP_DOHME_TUNISIE,name,6
RC:B248172004,CO_PROMOTION_IMMOBILIERE,registre_commerce,1
RC:B2481862012,ORGE_fad77e3beb4609ec4cd6,registre_commerce,3
RC:B2481962010,ORGE_afec1e7b52f77e5ccb0a,registre_commerce,1
RC:B2482092012,ORGE_83d9182eaaf9f923013f,registre_commerce,1
RC:B248222005,ORGE_194dbe839ef89bd4d155,registre_commerce,1
RC:B2482222008,CO_ITALO_TUNISIENNE_DACCESSOIRES_DALUMINIUM,registre_commerce,6
RC:B2482242008,ORGE_3ee257dd039389c2fc0a,registre_commerce,1
RC:B248242009,ORGE_fcaf7bbdb5b38caa62dd,registre_commerce,1
RC:B2482592007,ORGE_f50fd2ad21f2720bd05a,registre_commerce,1
RC:B2482752007,ORGE_f30bd1178257b480537d,registre_commerce,8
RC:B2482762010,ORGE_e9a0574cf0a82c432dab,registre_commerce,4
RC:B2483062007,ORGE_670bcdaec523dc472620,registre_commerce,2
RC:B2483102008,ORGE_303057a916a54bfbd636,registre_commerce,3
RC:B248312009,ORGE_db0e0d7fcb8e31b73ddc,registre_commerce,3
RC:B2483172007,ORGE_4783eb795472d80171bb,registre_commerce,1
RC:B2483342008,ORGE_953434e584103a618ba7,registre_commerce,1
RC:B248342004,ORGE_5145e0803e7cb47411c8,registre_commerce,1
RC:B2483432008,ORGE_0a50ce24dac25cd294a5,registre_commerce,4
RC:B2483492004,ORGE_e2bf7197e48d02a8bf8d,registre_commerce,2
RC:B2483562007,ORGE_65f691cd9e20314d0589,registre_commerce,1
RC:B2483642008,CO_ACTIA_TUNISIE,name,3
RC:B2483662010,ORGE_92bf911fcca0fa603b71,registre_commerce,1
RC:B2483692010,ORGE_7f366fe2aab9f2a74b13,registre_commerce,2
RC:B2483782007,ORGE_af7497b078d8f0fccd76,registre_commerce,2
RC:B2483992011,ORGE_5e56ca8517c4d82c2a25,registre_commerce,3
RC:B2484012007,CO_KAROUI_KAROUI_ENTERTAINMENT,name,1
RC:B2484072008,ORGE_a4f74ff930e8219d72ce,registre_commerce,1
RC:B248462007,CO_CARTHAGE_BUSINESS_WARE,matricule_fiscal,3
RC:B2484782007,ORGE_abe6ef0869dbdc33007c,registre_commerce,5
RC:B2484782008,CO_INTEGRA_IMMOBILIERE,matricule_fiscal,2
RC:B2484972011,ORGE_ba840721a1f5d52adebb,registre_commerce,5
RC:B2485122011,ORGE_eb36847854febe9fe40c,registre_commerce,3
RC:B2485142007,ORGE_859aa950fc6960bd4577,registre_commerce,3
RC:B2485242012,CO_TEJRA,registre_commerce,6
RC:B2485252011,ORGE_b1e992ee066c267803aa,registre_commerce,3
RC:B2485252012,ORGE_7547fae21cb02c53683f,registre_commerce,22
RC:B2485342008,ORGE_cd3b1839e715fba0451c,registre_commerce,3
RC:B2485462007,ORGE_f9b6b4ae83462edf443c,registre_commerce,2
RC:B2485832007,ORGE_7e301f650bb786831da2,registre_commerce,1
RC:B2485912010,ORGE_989b6e9f0bf0aa891b18,registre_commerce,1
RC:B2485922007,ORGE_4815ec610c11bfb527e2,registre_commerce,1
RC:B248612007,ORGE_6b33ff0f3219d6cf0de2,registre_commerce,1
RC:B2486202008,ORGE_8a6bf5a601b2140ec105,registre_commerce,3
RC:B2486282008,ORGE_690f07a450de2af6dc7d,registre_commerce,2
RC:B2486292007,ORGE_9af68bf8742aced5f02b,registre_commerce,1
RC:B248652012,ORGE_fc1b70dbb0417259bb5d,registre_commerce,3
RC:B2486582008,ORGE_bd4007748b30f51bfbc3,registre_commerce,3
RC:B2486682007,ORGE_c1d7c5ff763241e53b1b,registre_commerce,3
RC:B2486702008,ORGE_91ca359d2d1e929d3692,registre_commerce,1
RC:B2486752007,ORGE_2bb9bc55bc95ae48d158,registre_commerce,1
RC:B2486772007,ORGE_5fb4e776d0a7b6aae977,registre_commerce,2
RC:B2486802007,ORGE_a68a82337e977f1150f1,registre_commerce,2
RC:B2486822007,ORGE_5bf8fd515de746d6d596,registre_commerce,2
RC:B248692005,ORGE_e503ecc15ed05b15a7c1,registre_commerce,4
RC:B2486972008,ORGE_56a92463958086d3e324,registre_commerce,1
RC:B248712012,ORGE_e2f1bb71683d95274553,registre_commerce,1
RC:B2487202007,ORGE_eca7fc702a9da04b580e,registre_commerce,3
RC:B248722007,ORGE_3c129a9b991d19ab9db5,registre_commerce,2
RC:B2487292007,ORGE_1424e5841833b41cce61,registre_commerce,4
RC:B248742008,ORGE_5be294a4f5fb501df8f5,registre_commerce,3
RC:B2487432012,ORGE_ff235fbe63772beb3f0f,registre_commerce,1
RC:B2487692007,CO_LEONI_WIRING_SYSTEMS_TUNISIA,registre_commerce,1
RC:B2488002008,ORGE_11c3e9cb0fd517d031e1,registre_commerce,1
RC:B2488212008,ORGE_561bc7aaae21204c5f31,registre_commerce,5
RC:B248822004,ORGE_086b6253603d68c25213,registre_commerce,2
RC:B2488292010,ORGE_d7ba095a7d4b22836621,registre_commerce,1
RC:B248832010,ORGE_bb60f8f8fa1c7ca112ac,registre_commerce,2
RC:B2488332007,ORGE_d529d379f883719b4212,registre_commerce,3
RC:B2488532010,ORGE_3766a621763b90fe863c,registre_commerce,10
RC:B2488652007,ORGE_c74a1ec792baf634f975,registre_commerce,3
RC:B2488692011,ORGE_c2b7dcc94ae0034a9975,registre_commerce,3
RC:B248872010,ORGE_09a720afc96f8ba84137,registre_commerce,1
RC:B2489112007,ORGE_9647a6dc922e2710bc06,registre_commerce,1
RC:B2489202008,ORGE_24594e442d644e0536c2,registre_commerce,7
RC:B248922006,CO_ARAMYS,matricule_fiscal,8
RC:B248922011,ORGE_4a02bc11d79398b3a673,registre_commerce,2
RC:B2489262008,ORGE_821ce51c19db9d849223,registre_commerce,1
RC:B2489292007,ORGE_1f92eb26b4d0fae8b076,registre_commerce,3
RC:B2489392007,ORGE_8e48b2bbe70b5f8f7654,registre_commerce,1
RC:B248942008,CO_FINANCIERE_WIDED_SICAF,matricule_fiscal,3
RC:B2489492010,ORGE_3cbd262b74583f40997a,registre_commerce,1
RC:B2489552010,ORGE_77e3f622b6b980794a06,registre_commerce,1
RC:B2489582008,ORGE_c02f92fa4f6488d31745,registre_commerce,1
RC:B2489612011,ORGE_e76ad2e56a83181c09a7,registre_commerce,3
RC:B2489642008,ORGE_40d737e0838566fd2072,registre_commerce,3
RC:B2489682008,ORGE_fbd966d96d4b99c57e00,registre_commerce,2
RC:B2490012008,CO_INMA,name,2
RC:B2490282008,ORGE_7701ae2ee4c6a228ac1a,registre_commerce,1
RC:B249042005,CO_EL_ANDALOUS,name,1
RC:B2490452007,ORGE_e1964d54ce85df78a308,registre_commerce,1
RC:B2490632007,ORGE_c6b4249af4f59db3ec98,registre_commerce,2
RC:B2490642010,ORGE_8df4713c28650d6f17f3,registre_commerce,1
RC:B2490722006,ORGE_afc612b4c9eef3fcffc0,registre_commerce,3
RC:B2490772007,ORGE_08683a0f2214ece72ba1,registre_commerce,2
RC:B249082010,ORGE_5f03c6e5a4cf6a6769c1,registre_commerce,3
RC:B2490882008,ORGE_f8c609a6061018bd89bb,registre_commerce,2
RC:B2490982010,ORGE_9bdb6f2d3bbe470fac26,registre_commerce,7
RC:B2491092007,ORGE_f368e039c12c03af3f29,registre_commerce,1
RC:B249122009,ORGE_3f6c0dd4a868e3fa5cd4,registre_commerce,3
RC:B2491552011,CO_AMC_DEAL,name,4
RC:B2491592010,CO_PROCAN,name,1
RC:B249162005,CO_ARKEA,name,3
RC:B249172006,CO_RADESIENNE_INDUSTRIES_ALIMENTAIRES_COSMETIQUES_SORIAC,name,2
RC:B2491772011,ORGE_8acaa1a8f78b7766a745,registre_commerce,1
RC:B2491772012,ORGE_1f109072e13be42daa92,registre_commerce,5
RC:B249192008,ORGE_621113d8aba82a96cec1,registre_commerce,2
RC:B2491932012,ORGE_474fb4d7071f0606db4b,registre_commerce,3
RC:B249202008,ORGE_94c4fa2b155baed80e85,registre_commerce,2
RC:B2492162007,ORGE_216c83cddcbeb041dad4,registre_commerce,3
RC:B24922005,ORGE_7a4cc115f696224b2bfe,registre_commerce,1
RC:B2492212007,ORGE_e7c7ce6303eb035ab617,registre_commerce,2
RC:B2492262007,ORGE_aae57dd6d1a830a67717,registre_commerce,3
RC:B2492292010,ORGE_e47670c3e8af231ba0b7,registre_commerce,1
RC:B2492312010,ORGE_524dd6b3bb473677c7aa,registre_commerce,1
RC:B2492382007,ORGE_2468c037ac1c8809da32,registre_commerce,2
RC:B2492502007,ORGE_3fd642ef197b28a48b4a,registre_commerce,1
RC:B2492552007,ORGE_c5906c8bfb3a41c5edc6,registre_commerce,6
RC:B2492592007,ORGE_1c23e55e75ef35e9fe35,registre_commerce,1
RC:B2492612007,ORGE_acd8edfd54fae93eaf03,registre_commerce,1
RC:B249262006,CO_TUNISAIR_TECHNICS,name,3
RC:B2492672007,ORGE_2590454d72b4f0e99af0,registre_commerce,3
RC:B249282004,ORGE_85f024d3fce03ada8776,registre_commerce,3
RC:B2492922009,ORGE_184907ed76137160f691,registre_commerce,1
RC:B249302005,ORGE_ef37bafdd0b14b289001,registre_commerce,3
RC:B2493082007,ORGE_628d6c5d393454d4e44f,registre_commerce,2
RC:B2493152007,CO_EYES_COACH,name,1
RC:B2493162007,ORGE_c1df41f47fe0d4c71162,registre_commerce,3
RC:B249342009,ORGE_e03bb9809975f5fa8fb3,registre_commerce,2
RC:B2493492011,ORGE_528f7cab5db39c67962b,registre_commerce,1
RC:B249352009,ORGE_f5853f5136ba810624f9,registre_commerce,1
RC:B2493562012,ORGE_92bd22d8f0d889068146,registre_commerce,1
RC:B2493582011,ORGE_f9efbb8440f74451c080,registre_commerce,2
RC:B2493782007,ORGE_a5624a6e1dd123478ba7,registre_commerce,2
RC:B249382009,ORGE_7b14297d8b602b9ff9e5,registre_commerce,13
RC:B2493832007,ORGE_8d9e8545939a87b9a004,registre_commerce,2
RC:B2494132009,ORGE_e646b4ab92630fead69d,registre_commerce,1
RC:B2494152009,ORGE_2c933aa3d3f57c165e3c,registre_commerce,1
RC:B2494162009,ORGE_8312789001346823f7ef,registre_commerce,2
RC:B2494162012,ORGE_5b8095a798f99a69ef04,registre_commerce,1
RC:B2494192009,ORGE_38c0319abe0b37e6273d,registre_commerce,2
RC:B2494312007,CO_SMAS,registre_commerce,3
RC:B249432005,ORGE_e9086f1ed9d0337d8905,registre_commerce,1
RC:B249432009,ORGE_f5c849ac197188a771a7,registre_commerce,2
RC:B249432011,ORGE_cda08957f9717b8c7a5d,registre_commerce,8
RC:B2494322011,CO_UNITRADE_INTERNATIONAL,name,1
RC:B2494342007,ORGE_3346b1f4b495ad4942d7,registre_commerce,2
RC:B2494512007,ORGE_09e774e730fb5a7bc132,registre_commerce,1
RC:B249452005,ORGE_d771425158c3270326d3,registre_commerce,2
RC:B2494982007,ORGE_3421162781f1b6d345af,registre_commerce,1
RC:B2494992007,ORGE_05828ea2ff1a70705dd3,registre_commerce,6
RC:B249502010,ORGE_59a0e7b1d8db0d02aed9,registre_commerce,1
RC:B2495022010,CO_BIZERTE_PHONEXPERT,name,1
RC:B2495022011,ORGE_591f4468b4fa0c48a4ba,registre_commerce,2
RC:B2495102007,ORGE_681a7c4618be9c88c5b2,registre_commerce,10
RC:B24952004,CO_TUNISIE_EVIERS_CUCCINA,registre_commerce,8
RC:B2495242009,ORGE_869a97d82494f453ef51,registre_commerce,1
RC:B2495332007,ORGE_7dfcac70ea8a6345f900,registre_commerce,3
RC:B2495452007,ORGE_78078ed984a5544085ff,registre_commerce,2
RC:B249565,ORGE_266f1ab6b7389d50edfd,registre_commerce,1
RC:B2495652009,ORGE_54ffe47f626be80397aa,registre_commerce,3
RC:B249582004,ORGE_e6ec25185a36d4d4018a,registre_commerce,3
RC:B2495882011,ORGE_62d0c8839466a2b771bd,registre_commerce,2
RC:B249592011,CO_VEGA_CABLES,name,1
RC:B2495982011,CO_MOBIFOOD,name,6
RC:B2496012007,ORGE_29eb1747385aa6b6a252,registre_commerce,1
RC:B2496082007,ORGE_c285750becc5b34755a1,registre_commerce,1
